,crime,city,law,date,background,suspects,party,state,plz,city_id,bl_kuerzel,year,month,day,cycle_1,cycle_2,cycle_3,crime_count,Anzahl Bewerber,darunter Frauen,Land,crime_count_party_lr,crime_count_party,crime_count_lr,crime_count_city,party_lr,Bewerber_city,Frauen_city,bewerber_hit_by_lr,fem_hit_by_lr,bewerber_party_hit_by_lr,fem_party_hit_by_lr,p_female,p_female_lr,p_female_city,p_female_party_lr,p_female_diff,p_female_city_diff,p_female_lr_diff,p_female_party_lr_diff
6933,,Merdingen,,,,,SPD,BW,79291.0,8315072.0,BW,,,,2014.0,2014.0,2014.0,0.0,12.0,4.0,8.0,0.0,0.0,0.0,0.0,left,24.0,7.0,0.0,0.0,0.0,0.0,0.3333333333333333,,0.2916666666666667,,-0.1333333333333333,-0.17401960784313728,,
6934,,Merzhausen,,,,,AfD,BW,79249.0,8315073.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,42.0,18.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,,,0.0714285714285714,,
6935,,Merzhausen,,,,,CDU,BW,79249.0,8315073.0,BW,,,,2019.0,2019.0,2019.0,0.0,14.0,1.0,8.0,0.0,0.0,0.0,0.0,right,42.0,18.0,0.0,0.0,0.0,0.0,0.07142857142857142,,0.42857142857142855,,-0.14285714285714285,0.0714285714285714,,
6936,,Merzhausen,,,,,DIE LINKE,BW,79249.0,8315073.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,42.0,18.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,,,0.0714285714285714,,
6937,,Merzhausen,,,,,FDP,BW,79249.0,8315073.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,42.0,18.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,,,0.0714285714285714,,
6938,,Merzhausen,,,,,GRÜNE,BW,79249.0,8315073.0,BW,,,,2019.0,2019.0,2019.0,0.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,left,42.0,18.0,0.0,0.0,0.0,0.0,0.5,,0.42857142857142855,,0.0,0.0714285714285714,,
6939,,Merzhausen,,,,,SPD,BW,79249.0,8315073.0,BW,,,,2019.0,2019.0,2019.0,0.0,14.0,10.0,8.0,0.0,0.0,0.0,0.0,left,42.0,18.0,0.0,0.0,0.0,0.0,0.7142857142857143,,0.42857142857142855,,,0.0714285714285714,,
6940,,Merzhausen,,,,,AfD,BW,79249.0,8315073.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,28.0,10.0,0.0,0.0,0.0,0.0,,,0.35714285714285715,,,0.0714285714285714,,
6941,,Merzhausen,,,,,CDU,BW,79249.0,8315073.0,BW,,,,2014.0,2014.0,2014.0,0.0,14.0,3.0,8.0,0.0,0.0,0.0,0.0,right,28.0,10.0,0.0,0.0,0.0,0.0,0.21428571428571427,,0.35714285714285715,,-0.14285714285714285,0.0714285714285714,,
6942,,Merzhausen,,,,,DIE LINKE,BW,79249.0,8315073.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,28.0,10.0,0.0,0.0,0.0,0.0,,,0.35714285714285715,,,0.0714285714285714,,
6943,,Merzhausen,,,,,FDP,BW,79249.0,8315073.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,28.0,10.0,0.0,0.0,0.0,0.0,,,0.35714285714285715,,,0.0714285714285714,,
6944,,Merzhausen,,,,,GRÜNE,BW,79249.0,8315073.0,BW,,,,2014.0,2014.0,2014.0,0.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,left,28.0,10.0,0.0,0.0,0.0,0.0,0.5,,0.35714285714285715,,0.0,0.0714285714285714,,
6945,,Merzhausen,,,,,SPD,BW,79249.0,8315073.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,28.0,10.0,0.0,0.0,0.0,0.0,,,0.35714285714285715,,,0.0714285714285714,,
6946,,Mullheim,,,,,AfD,BW,79379.0,8315074.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,44.0,9.0,0.0,0.0,0.0,0.0,,,0.20454545454545456,,,0.014069264069264092,,
6947,,Mullheim,,,,,CDU,BW,79379.0,8315074.0,BW,,,,2019.0,2019.0,2019.0,0.0,27.0,5.0,8.0,0.0,0.0,0.0,0.0,right,44.0,9.0,0.0,0.0,0.0,0.0,0.18518518518518517,,0.20454545454545456,,0.06980056980056978,0.014069264069264092,,
6948,,Mullheim,,,,,DIE LINKE,BW,79379.0,8315074.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,44.0,9.0,0.0,0.0,0.0,0.0,,,0.20454545454545456,,,0.014069264069264092,,
6949,,Mullheim,,,,,FDP,BW,79379.0,8315074.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,44.0,9.0,0.0,0.0,0.0,0.0,,,0.20454545454545456,,,0.014069264069264092,,
6950,,Mullheim,,,,,GRÜNE,BW,79379.0,8315074.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,44.0,9.0,0.0,0.0,0.0,0.0,,,0.20454545454545456,,,0.014069264069264092,,
6951,,Mullheim,,,,,SPD,BW,79379.0,8315074.0,BW,,,,2019.0,2019.0,2019.0,0.0,17.0,4.0,8.0,0.0,0.0,0.0,0.0,left,44.0,9.0,0.0,0.0,0.0,0.0,0.23529411764705882,,0.20454545454545456,,-0.07720588235294118,0.014069264069264092,,
6952,,Mullheim,,,,,AfD,BW,79379.0,8315074.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,42.0,8.0,0.0,0.0,0.0,0.0,,,0.19047619047619047,,,0.014069264069264092,,
6953,,Mullheim,,,,,CDU,BW,79379.0,8315074.0,BW,,,,2014.0,2014.0,2014.0,0.0,26.0,3.0,8.0,0.0,0.0,0.0,0.0,right,42.0,8.0,0.0,0.0,0.0,0.0,0.11538461538461539,,0.19047619047619047,,0.06980056980056978,0.014069264069264092,,
6954,,Mullheim,,,,,DIE LINKE,BW,79379.0,8315074.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,42.0,8.0,0.0,0.0,0.0,0.0,,,0.19047619047619047,,,0.014069264069264092,,
6955,,Mullheim,,,,,FDP,BW,79379.0,8315074.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,42.0,8.0,0.0,0.0,0.0,0.0,,,0.19047619047619047,,,0.014069264069264092,,
6956,,Mullheim,,,,,GRÜNE,BW,79379.0,8315074.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,42.0,8.0,0.0,0.0,0.0,0.0,,,0.19047619047619047,,,0.014069264069264092,,
6957,,Mullheim,,,,,SPD,BW,79379.0,8315074.0,BW,,,,2014.0,2014.0,2014.0,0.0,16.0,5.0,8.0,0.0,0.0,0.0,0.0,left,42.0,8.0,0.0,0.0,0.0,0.0,0.3125,,0.19047619047619047,,-0.07720588235294118,0.014069264069264092,,
6958,,Neuenburg am Rhein,,,,,AfD,BW,79395.0,8315076.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,29.0,8.0,0.0,0.0,0.0,0.0,,,0.27586206896551724,,,-0.009852216748768461,,
6959,,Neuenburg am Rhein,,,,,CDU,BW,79395.0,8315076.0,BW,,,,2019.0,2019.0,2019.0,0.0,19.0,4.0,8.0,0.0,0.0,0.0,0.0,right,29.0,8.0,0.0,0.0,0.0,0.0,0.21052631578947367,,0.27586206896551724,,-0.050343249427917625,-0.009852216748768461,,
6960,,Neuenburg am Rhein,,,,,DIE LINKE,BW,79395.0,8315076.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,29.0,8.0,0.0,0.0,0.0,0.0,,,0.27586206896551724,,,-0.009852216748768461,,
6961,,Neuenburg am Rhein,,,,,FDP,BW,79395.0,8315076.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,29.0,8.0,0.0,0.0,0.0,0.0,,,0.27586206896551724,,,-0.009852216748768461,,
6962,,Neuenburg am Rhein,,,,,GRÜNE,BW,79395.0,8315076.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,29.0,8.0,0.0,0.0,0.0,0.0,,,0.27586206896551724,,,-0.009852216748768461,,
6963,,Neuenburg am Rhein,,,,,SPD,BW,79395.0,8315076.0,BW,,,,2019.0,2019.0,2019.0,0.0,10.0,4.0,8.0,0.0,0.0,0.0,0.0,left,29.0,8.0,0.0,0.0,0.0,0.0,0.4,,0.27586206896551724,,0.06666666666666671,-0.009852216748768461,,
6964,,Neuenburg am Rhein,,,,,AfD,BW,79395.0,8315076.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,35.0,10.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,,,-0.009852216748768461,,
6965,,Neuenburg am Rhein,,,,,CDU,BW,79395.0,8315076.0,BW,,,,2014.0,2014.0,2014.0,0.0,23.0,6.0,8.0,0.0,0.0,0.0,0.0,right,35.0,10.0,0.0,0.0,0.0,0.0,0.2608695652173913,,0.2857142857142857,,-0.050343249427917625,-0.009852216748768461,,
6966,,Neuenburg am Rhein,,,,,DIE LINKE,BW,79395.0,8315076.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,35.0,10.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,,,-0.009852216748768461,,
6967,,Neuenburg am Rhein,,,,,FDP,BW,79395.0,8315076.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,35.0,10.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,,,-0.009852216748768461,,
6968,,Neuenburg am Rhein,,,,,GRÜNE,BW,79395.0,8315076.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,35.0,10.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,,,-0.009852216748768461,,
6969,,Neuenburg am Rhein,,,,,SPD,BW,79395.0,8315076.0,BW,,,,2014.0,2014.0,2014.0,0.0,12.0,4.0,8.0,0.0,0.0,0.0,0.0,left,35.0,10.0,0.0,0.0,0.0,0.0,0.3333333333333333,,0.2857142857142857,,0.06666666666666671,-0.009852216748768461,,
6970,,Oberried,,,,,AfD,BW,79254.0,8315084.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,19.0,4.0,0.0,0.0,0.0,0.0,,,0.21052631578947367,,,0.09052631578947368,,
6971,,Oberried,,,,,CDU,BW,79254.0,8315084.0,BW,,,,2019.0,2019.0,2019.0,0.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,right,19.0,4.0,0.0,0.0,0.0,0.0,0.2,,0.21052631578947367,,0.1285714285714286,0.09052631578947368,,
6972,,Oberried,,,,,DIE LINKE,BW,79254.0,8315084.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,19.0,4.0,0.0,0.0,0.0,0.0,,,0.21052631578947367,,,0.09052631578947368,,
6973,,Oberried,,,,,FDP,BW,79254.0,8315084.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,19.0,4.0,0.0,0.0,0.0,0.0,,,0.21052631578947367,,,0.09052631578947368,,
6974,,Oberried,,,,,GRÜNE,BW,79254.0,8315084.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,19.0,4.0,0.0,0.0,0.0,0.0,,,0.21052631578947367,,,0.09052631578947368,,
6975,,Oberried,,,,,SPD,BW,79254.0,8315084.0,BW,,,,2019.0,2019.0,2019.0,0.0,9.0,2.0,8.0,0.0,0.0,0.0,0.0,left,19.0,4.0,0.0,0.0,0.0,0.0,0.2222222222222222,,0.21052631578947367,,0.04040404040404039,0.09052631578947368,,
6976,,Oberried,,,,,AfD,BW,79254.0,8315084.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,25.0,3.0,0.0,0.0,0.0,0.0,,,0.12,,,0.09052631578947368,,
6977,,Oberried,,,,,CDU,BW,79254.0,8315084.0,BW,,,,2014.0,2014.0,2014.0,0.0,14.0,1.0,8.0,0.0,0.0,0.0,0.0,right,25.0,3.0,0.0,0.0,0.0,0.0,0.07142857142857142,,0.12,,0.1285714285714286,0.09052631578947368,,
6978,,Oberried,,,,,DIE LINKE,BW,79254.0,8315084.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,25.0,3.0,0.0,0.0,0.0,0.0,,,0.12,,,0.09052631578947368,,
6979,,Oberried,,,,,FDP,BW,79254.0,8315084.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,25.0,3.0,0.0,0.0,0.0,0.0,,,0.12,,,0.09052631578947368,,
6980,,Oberried,,,,,GRÜNE,BW,79254.0,8315084.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,25.0,3.0,0.0,0.0,0.0,0.0,,,0.12,,,0.09052631578947368,,
6981,,Oberried,,,,,SPD,BW,79254.0,8315084.0,BW,,,,2014.0,2014.0,2014.0,0.0,11.0,2.0,8.0,0.0,0.0,0.0,0.0,left,25.0,3.0,0.0,0.0,0.0,0.0,0.18181818181818182,,0.12,,0.04040404040404039,0.09052631578947368,,
6982,,Pfaffenweiler,,,,,AfD,BW,79292.0,8315089.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,12.0,2.0,0.0,0.0,0.0,0.0,,,0.16666666666666666,,,-0.16666666666666666,,
6983,,Pfaffenweiler,,,,,CDU,BW,79292.0,8315089.0,BW,,,,2019.0,2019.0,2019.0,0.0,12.0,2.0,8.0,0.0,0.0,0.0,0.0,right,12.0,2.0,0.0,0.0,0.0,0.0,0.16666666666666666,,0.16666666666666666,,-0.16666666666666666,-0.16666666666666666,,
6984,,Pfaffenweiler,,,,,DIE LINKE,BW,79292.0,8315089.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,12.0,2.0,0.0,0.0,0.0,0.0,,,0.16666666666666666,,,-0.16666666666666666,,
6985,,Pfaffenweiler,,,,,FDP,BW,79292.0,8315089.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,12.0,2.0,0.0,0.0,0.0,0.0,,,0.16666666666666666,,,-0.16666666666666666,,
6986,,Pfaffenweiler,,,,,GRÜNE,BW,79292.0,8315089.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,12.0,2.0,0.0,0.0,0.0,0.0,,,0.16666666666666666,,,-0.16666666666666666,,
6987,,Pfaffenweiler,,,,,SPD,BW,79292.0,8315089.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,12.0,2.0,0.0,0.0,0.0,0.0,,,0.16666666666666666,,,-0.16666666666666666,,
6988,,Pfaffenweiler,,,,,AfD,BW,79292.0,8315089.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,12.0,4.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,,,-0.16666666666666666,,
6989,,Pfaffenweiler,,,,,CDU,BW,79292.0,8315089.0,BW,,,,2014.0,2014.0,2014.0,0.0,12.0,4.0,8.0,0.0,0.0,0.0,0.0,right,12.0,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,,0.3333333333333333,,-0.16666666666666666,-0.16666666666666666,,
6990,,Pfaffenweiler,,,,,DIE LINKE,BW,79292.0,8315089.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,12.0,4.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,,,-0.16666666666666666,,
6991,,Pfaffenweiler,,,,,FDP,BW,79292.0,8315089.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,12.0,4.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,,,-0.16666666666666666,,
6992,,Pfaffenweiler,,,,,GRÜNE,BW,79292.0,8315089.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,12.0,4.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,,,-0.16666666666666666,,
6993,,Pfaffenweiler,,,,,SPD,BW,79292.0,8315089.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,12.0,4.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,,,-0.16666666666666666,,
6994,,St. Margen,,,,,AfD,BW,79274.0,8315094.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
6995,,St. Margen,,,,,CDU,BW,79274.0,8315094.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
6996,,St. Margen,,,,,DIE LINKE,BW,79274.0,8315094.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
6997,,St. Margen,,,,,FDP,BW,79274.0,8315094.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
6998,,St. Margen,,,,,GRÜNE,BW,79274.0,8315094.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
6999,,St. Margen,,,,,SPD,BW,79274.0,8315094.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
7000,,St. Margen,,,,,AfD,BW,79274.0,8315094.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,4.0,1.0,0.0,0.0,0.0,0.0,,,0.25,,,,,
7001,,St. Margen,,,,,CDU,BW,79274.0,8315094.0,BW,,,,2014.0,2014.0,2014.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,right,4.0,1.0,0.0,0.0,0.0,0.0,0.25,,0.25,,,,,
7002,,St. Margen,,,,,DIE LINKE,BW,79274.0,8315094.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,4.0,1.0,0.0,0.0,0.0,0.0,,,0.25,,,,,
7003,,St. Margen,,,,,FDP,BW,79274.0,8315094.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,4.0,1.0,0.0,0.0,0.0,0.0,,,0.25,,,,,
7004,,St. Margen,,,,,GRÜNE,BW,79274.0,8315094.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,4.0,1.0,0.0,0.0,0.0,0.0,,,0.25,,,,,
7005,,St. Margen,,,,,SPD,BW,79274.0,8315094.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,4.0,1.0,0.0,0.0,0.0,0.0,,,0.25,,,,,
7006,,St. Peter,,,,,AfD,BW,79271.0,8315095.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
7007,,St. Peter,,,,,CDU,BW,79271.0,8315095.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
7008,,St. Peter,,,,,DIE LINKE,BW,79271.0,8315095.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
7009,,St. Peter,,,,,FDP,BW,79271.0,8315095.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
7010,,St. Peter,,,,,GRÜNE,BW,79271.0,8315095.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
7011,,St. Peter,,,,,SPD,BW,79271.0,8315095.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
7012,,St. Peter,,,,,AfD,BW,79271.0,8315095.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,8.0,2.0,0.0,0.0,0.0,0.0,,,0.25,,,,,
7013,,St. Peter,,,,,CDU,BW,79271.0,8315095.0,BW,,,,2014.0,2014.0,2014.0,0.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,right,8.0,2.0,0.0,0.0,0.0,0.0,0.25,,0.25,,,,,
7014,,St. Peter,,,,,DIE LINKE,BW,79271.0,8315095.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,8.0,2.0,0.0,0.0,0.0,0.0,,,0.25,,,,,
7015,,St. Peter,,,,,FDP,BW,79271.0,8315095.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,8.0,2.0,0.0,0.0,0.0,0.0,,,0.25,,,,,
7016,,St. Peter,,,,,GRÜNE,BW,79271.0,8315095.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,8.0,2.0,0.0,0.0,0.0,0.0,,,0.25,,,,,
7017,,St. Peter,,,,,SPD,BW,79271.0,8315095.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,8.0,2.0,0.0,0.0,0.0,0.0,,,0.25,,,,,
7018,,Schallstadt,,,,,AfD,BW,79227.0,8315098.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,42.0,12.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,,,-0.03246753246753248,,
7019,,Schallstadt,,,,,CDU,BW,79227.0,8315098.0,BW,,,,2019.0,2019.0,2019.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,right,42.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.2857142857142857,,-0.14285714285714285,-0.03246753246753248,,
7020,,Schallstadt,,,,,DIE LINKE,BW,79227.0,8315098.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,42.0,12.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,,,-0.03246753246753248,,
7021,,Schallstadt,,,,,FDP,BW,79227.0,8315098.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,42.0,12.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,,,-0.03246753246753248,,
7022,,Schallstadt,,,,,GRÜNE,BW,79227.0,8315098.0,BW,,,,2019.0,2019.0,2019.0,0.0,14.0,8.0,8.0,0.0,0.0,0.0,0.0,left,42.0,12.0,0.0,0.0,0.0,0.0,0.5714285714285714,,0.2857142857142857,,-0.02857142857142858,-0.03246753246753248,,
7023,,Schallstadt,,,,,SPD,BW,79227.0,8315098.0,BW,,,,2019.0,2019.0,2019.0,0.0,14.0,4.0,8.0,0.0,0.0,0.0,0.0,left,42.0,12.0,0.0,0.0,0.0,0.0,0.2857142857142857,,0.2857142857142857,,0.08571428571428569,-0.03246753246753248,,
7024,,Schallstadt,,,,,AfD,BW,79227.0,8315098.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,44.0,14.0,0.0,0.0,0.0,0.0,,,0.3181818181818182,,,-0.03246753246753248,,
7025,,Schallstadt,,,,,CDU,BW,79227.0,8315098.0,BW,,,,2014.0,2014.0,2014.0,0.0,14.0,2.0,8.0,0.0,0.0,0.0,0.0,right,44.0,14.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0.3181818181818182,,-0.14285714285714285,-0.03246753246753248,,
7026,,Schallstadt,,,,,DIE LINKE,BW,79227.0,8315098.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,left,44.0,14.0,0.0,0.0,0.0,0.0,,,0.3181818181818182,,,-0.03246753246753248,,
7027,,Schallstadt,,,,,FDP,BW,79227.0,8315098.0,BW,,,,2014.0,2014.0,2014.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,44.0,14.0,0.0,0.0,0.0,0.0,,,0.3181818181818182,,,-0.03246753246753248,,
7028,,Schallstadt,,,,,GRÜNE,BW,79227.0,8315098.0,BW,,,,2014.0,2014.0,2014.0,0.0,15.0,9.0,8.0,0.0,0.0,0.0,0.0,left,44.0,14.0,0.0,0.0,0.0,0.0,0.6,,0.3181818181818182,,-0.02857142857142858,-0.03246753246753248,,
7029,,Schallstadt,,,,,SPD,BW,79227.0,8315098.0,BW,,,,2014.0,2014.0,2014.0,0.0,15.0,3.0,8.0,0.0,0.0,0.0,0.0,left,44.0,14.0,0.0,0.0,0.0,0.0,0.2,,0.3181818181818182,,0.08571428571428569,-0.03246753246753248,,
7030,,Schluchsee,,,,,AfD,BW,79859.0,8315102.0,BW,,,,2019.0,2019.0,2019.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,right,18.0,4.0,0.0,0.0,0.0,0.0,,,0.2222222222222222,,,-0.2222222222222222,,
7031,,Schluchsee,,,,,CDU,BW,79859.0,8315102.0,BW,,,,2019.0,2019.0,2019.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,right,18.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.2222222222222222,,,-0.2222222222222222,,
