,city,party,Anzahl Bewerber,darunter Frauen,year,state,plz,city_id,Land,bl_kuerzel
3400,Wertheim,GRÜNE,14.0,4.0,2014.0,BW,97877,8128131.0,8.0,BW
3401,Wertheim,SPD,26.0,14.0,2014.0,BW,97877,8128131.0,8.0,BW
3402,Wittighausen,AfD,0,0,2019.0,BW,97957,8128137.0,8.0,BW
3403,Wittighausen,CDU,0,0,2019.0,BW,97957,8128137.0,8.0,BW
3404,Wittighausen,DIE LINKE,0,0,2019.0,BW,97957,8128137.0,8.0,BW
3405,Wittighausen,FDP,0,0,2019.0,BW,97957,8128137.0,8.0,BW
3406,Wittighausen,GRÜNE,0,0,2019.0,BW,97957,8128137.0,8.0,BW
3407,Wittighausen,SPD,0,0,2019.0,BW,97957,8128137.0,8.0,BW
3408,Wittighausen,AfD,0.0,0.0,2014.0,BW,97957,8128137.0,8.0,BW
3409,Wittighausen,CDU,8.0,1.0,2014.0,BW,97957,8128137.0,8.0,BW
3410,Wittighausen,DIE LINKE,0.0,0.0,2014.0,BW,97957,8128137.0,8.0,BW
3411,Wittighausen,FDP,0.0,0.0,2014.0,BW,97957,8128137.0,8.0,BW
3412,Wittighausen,GRÜNE,0.0,0.0,2014.0,BW,97957,8128137.0,8.0,BW
3413,Wittighausen,SPD,0.0,0.0,2014.0,BW,97957,8128137.0,8.0,BW
3414,Ahorn,AfD,0,0,2019.0,BW,74744,8128138.0,8.0,BW
3415,Ahorn,CDU,0,0,2019.0,BW,74744,8128138.0,8.0,BW
3416,Ahorn,DIE LINKE,0,0,2019.0,BW,74744,8128138.0,8.0,BW
3417,Ahorn,FDP,0,0,2019.0,BW,74744,8128138.0,8.0,BW
3418,Ahorn,GRÜNE,0,0,2019.0,BW,74744,8128138.0,8.0,BW
3419,Ahorn,SPD,0,0,2019.0,BW,74744,8128138.0,8.0,BW
3420,Lauda-Konigshofen,AfD,0,0,2019.0,BW,97922,8128139.0,8.0,BW
3421,Lauda-Konigshofen,CDU,33,8,2019.0,BW,97922,8128139.0,8.0,BW
3422,Lauda-Konigshofen,DIE LINKE,0,0,2019.0,BW,97922,8128139.0,8.0,BW
3423,Lauda-Konigshofen,FDP,0,0,2019.0,BW,97922,8128139.0,8.0,BW
3424,Lauda-Konigshofen,GRÜNE,0,0,2019.0,BW,97922,8128139.0,8.0,BW
3425,Lauda-Konigshofen,SPD,0,0,2019.0,BW,97922,8128139.0,8.0,BW
3426,Lauda-Konigshofen,AfD,0.0,0.0,2014.0,BW,97922,8128139.0,8.0,BW
3427,Lauda-Konigshofen,CDU,35.0,6.0,2014.0,BW,97922,8128139.0,8.0,BW
3428,Lauda-Konigshofen,DIE LINKE,0.0,0.0,2014.0,BW,97922,8128139.0,8.0,BW
3429,Lauda-Konigshofen,FDP,0.0,0.0,2014.0,BW,97922,8128139.0,8.0,BW
3430,Lauda-Konigshofen,GRÜNE,0.0,0.0,2014.0,BW,97922,8128139.0,8.0,BW
3431,Lauda-Konigshofen,SPD,0.0,0.0,2014.0,BW,97922,8128139.0,8.0,BW
3432,Dischingen,AfD,0,0,2019.0,BW,89561,8135010.0,8.0,BW
3433,Dischingen,CDU,15,1,2019.0,BW,89561,8135010.0,8.0,BW
3434,Dischingen,DIE LINKE,0,0,2019.0,BW,89561,8135010.0,8.0,BW
3435,Dischingen,FDP,0,0,2019.0,BW,89561,8135010.0,8.0,BW
3436,Dischingen,GRÜNE,0,0,2019.0,BW,89561,8135010.0,8.0,BW
3437,Dischingen,SPD,0,0,2019.0,BW,89561,8135010.0,8.0,BW
3438,Dischingen,AfD,0.0,0.0,2014.0,BW,89561,8135010.0,8.0,BW
3439,Dischingen,CDU,18.0,4.0,2014.0,BW,89561,8135010.0,8.0,BW
3440,Dischingen,DIE LINKE,0.0,0.0,2014.0,BW,89561,8135010.0,8.0,BW
3441,Dischingen,FDP,0.0,0.0,2014.0,BW,89561,8135010.0,8.0,BW
3442,Dischingen,GRÜNE,0.0,0.0,2014.0,BW,89561,8135010.0,8.0,BW
3443,Dischingen,SPD,0.0,0.0,2014.0,BW,89561,8135010.0,8.0,BW
3444,Gerstetten,AfD,0,0,2019.0,BW,89547,8135015.0,8.0,BW
3445,Gerstetten,CDU,13,1,2019.0,BW,89547,8135015.0,8.0,BW
3446,Gerstetten,DIE LINKE,0,0,2019.0,BW,89547,8135015.0,8.0,BW
3447,Gerstetten,FDP,6,2,2019.0,BW,89547,8135015.0,8.0,BW
3448,Gerstetten,GRÜNE,0,0,2019.0,BW,89547,8135015.0,8.0,BW
3449,Gerstetten,SPD,0,0,2019.0,BW,89547,8135015.0,8.0,BW
3450,Gerstetten,AfD,0.0,0.0,2014.0,BW,89547,8135015.0,8.0,BW
3451,Gerstetten,CDU,9.0,2.0,2014.0,BW,89547,8135015.0,8.0,BW
3452,Gerstetten,DIE LINKE,0.0,0.0,2014.0,BW,89547,8135015.0,8.0,BW
3453,Gerstetten,FDP,0.0,0.0,2014.0,BW,89547,8135015.0,8.0,BW
3454,Gerstetten,GRÜNE,0.0,0.0,2014.0,BW,89547,8135015.0,8.0,BW
3455,Gerstetten,SPD,0.0,0.0,2014.0,BW,89547,8135015.0,8.0,BW
3456,Giengen an der Brenz,AfD,0,0,2019.0,BW,89537,8135016.0,8.0,BW
3457,Giengen an der Brenz,CDU,24,8,2019.0,BW,89537,8135016.0,8.0,BW
3458,Giengen an der Brenz,DIE LINKE,0,0,2019.0,BW,89537,8135016.0,8.0,BW
3459,Giengen an der Brenz,FDP,0,0,2019.0,BW,89537,8135016.0,8.0,BW
3460,Giengen an der Brenz,GRÜNE,0,0,2019.0,BW,89537,8135016.0,8.0,BW
3461,Giengen an der Brenz,SPD,24,12,2019.0,BW,89537,8135016.0,8.0,BW
3462,Giengen an der Brenz,AfD,0.0,0.0,2014.0,BW,89537,8135016.0,8.0,BW
3463,Giengen an der Brenz,CDU,0.0,0.0,2014.0,BW,89537,8135016.0,8.0,BW
3464,Giengen an der Brenz,DIE LINKE,0.0,0.0,2014.0,BW,89537,8135016.0,8.0,BW
3465,Giengen an der Brenz,FDP,0.0,0.0,2014.0,BW,89537,8135016.0,8.0,BW
3466,Giengen an der Brenz,GRÜNE,0.0,0.0,2014.0,BW,89537,8135016.0,8.0,BW
3467,Giengen an der Brenz,SPD,24.0,9.0,2014.0,BW,89537,8135016.0,8.0,BW
3468,Heidenheim an der Brenz,AfD,1,1,2019.0,BW,89522,8135019.0,8.0,BW
3469,Heidenheim an der Brenz,CDU,33,13,2019.0,BW,89522,8135019.0,8.0,BW
3470,Heidenheim an der Brenz,DIE LINKE,28,7,2019.0,BW,89522,8135019.0,8.0,BW
3471,Heidenheim an der Brenz,FDP,11,3,2019.0,BW,89522,8135019.0,8.0,BW
3472,Heidenheim an der Brenz,GRÜNE,31,16,2019.0,BW,89522,8135019.0,8.0,BW
3473,Heidenheim an der Brenz,SPD,31,10,2019.0,BW,89522,8135019.0,8.0,BW
3474,Heidenheim an der Brenz,AfD,0.0,0.0,2014.0,BW,89522,8135019.0,8.0,BW
3475,Heidenheim an der Brenz,CDU,33.0,11.0,2014.0,BW,89522,8135019.0,8.0,BW
3476,Heidenheim an der Brenz,DIE LINKE,28.0,9.0,2014.0,BW,89522,8135019.0,8.0,BW
3477,Heidenheim an der Brenz,FDP,0.0,0.0,2014.0,BW,89522,8135019.0,8.0,BW
3478,Heidenheim an der Brenz,GRÜNE,32.0,14.0,2014.0,BW,89522,8135019.0,8.0,BW
3479,Heidenheim an der Brenz,SPD,31.0,9.0,2014.0,BW,89522,8135019.0,8.0,BW
3480,Herbrechtingen,AfD,0,0,2019.0,BW,89542,8135020.0,8.0,BW
3481,Herbrechtingen,CDU,18,4,2019.0,BW,89542,8135020.0,8.0,BW
3482,Herbrechtingen,DIE LINKE,0,0,2019.0,BW,89542,8135020.0,8.0,BW
3483,Herbrechtingen,FDP,0,0,2019.0,BW,89542,8135020.0,8.0,BW
3484,Herbrechtingen,GRÜNE,0,0,2019.0,BW,89542,8135020.0,8.0,BW
3485,Herbrechtingen,SPD,13,4,2019.0,BW,89542,8135020.0,8.0,BW
3486,Herbrechtingen,AfD,0.0,0.0,2014.0,BW,89542,8135020.0,8.0,BW
3487,Herbrechtingen,CDU,20.0,4.0,2014.0,BW,89542,8135020.0,8.0,BW
3488,Herbrechtingen,DIE LINKE,0.0,0.0,2014.0,BW,89542,8135020.0,8.0,BW
3489,Herbrechtingen,FDP,0.0,0.0,2014.0,BW,89542,8135020.0,8.0,BW
3490,Herbrechtingen,GRÜNE,0.0,0.0,2014.0,BW,89542,8135020.0,8.0,BW
3491,Herbrechtingen,SPD,15.0,5.0,2014.0,BW,89542,8135020.0,8.0,BW
3492,Hermaringen,AfD,0,0,2019.0,BW,89568,8135021.0,8.0,BW
3493,Hermaringen,CDU,0,0,2019.0,BW,89568,8135021.0,8.0,BW
3494,Hermaringen,DIE LINKE,0,0,2019.0,BW,89568,8135021.0,8.0,BW
3495,Hermaringen,FDP,0,0,2019.0,BW,89568,8135021.0,8.0,BW
3496,Hermaringen,GRÜNE,0,0,2019.0,BW,89568,8135021.0,8.0,BW
3497,Hermaringen,SPD,0,0,2019.0,BW,89568,8135021.0,8.0,BW
3498,Hermaringen,AfD,0.0,0.0,2014.0,BW,89568,8135021.0,8.0,BW
3499,Hermaringen,CDU,0.0,0.0,2014.0,BW,89568,8135021.0,8.0,BW
3500,Hermaringen,DIE LINKE,0.0,0.0,2014.0,BW,89568,8135021.0,8.0,BW
3501,Hermaringen,FDP,0.0,0.0,2014.0,BW,89568,8135021.0,8.0,BW
3502,Hermaringen,GRÜNE,0.0,0.0,2014.0,BW,89568,8135021.0,8.0,BW
3503,Hermaringen,SPD,0.0,0.0,2014.0,BW,89568,8135021.0,8.0,BW
3504,Konigsbronn,AfD,0,0,2019.0,BW,89551,8135025.0,8.0,BW
3505,Konigsbronn,CDU,17,2,2019.0,BW,89551,8135025.0,8.0,BW
3506,Konigsbronn,DIE LINKE,0,0,2019.0,BW,89551,8135025.0,8.0,BW
3507,Konigsbronn,FDP,0,0,2019.0,BW,89551,8135025.0,8.0,BW
3508,Konigsbronn,GRÜNE,0,0,2019.0,BW,89551,8135025.0,8.0,BW
3509,Konigsbronn,SPD,22,7,2019.0,BW,89551,8135025.0,8.0,BW
3510,Konigsbronn,AfD,0.0,0.0,2014.0,BW,89551,8135025.0,8.0,BW
3511,Konigsbronn,CDU,19.0,3.0,2014.0,BW,89551,8135025.0,8.0,BW
3512,Konigsbronn,DIE LINKE,0.0,0.0,2014.0,BW,89551,8135025.0,8.0,BW
3513,Konigsbronn,FDP,0.0,0.0,2014.0,BW,89551,8135025.0,8.0,BW
3514,Konigsbronn,GRÜNE,0.0,0.0,2014.0,BW,89551,8135025.0,8.0,BW
3515,Konigsbronn,SPD,22.0,7.0,2014.0,BW,89551,8135025.0,8.0,BW
3516,Nattheim,AfD,1,0,2019.0,BW,89564,8135026.0,8.0,BW
3517,Nattheim,CDU,0,0,2019.0,BW,89564,8135026.0,8.0,BW
3518,Nattheim,DIE LINKE,0,0,2019.0,BW,89564,8135026.0,8.0,BW
3519,Nattheim,FDP,0,0,2019.0,BW,89564,8135026.0,8.0,BW
3520,Nattheim,GRÜNE,0,0,2019.0,BW,89564,8135026.0,8.0,BW
3521,Nattheim,SPD,0,0,2019.0,BW,89564,8135026.0,8.0,BW
3522,Nattheim,AfD,0.0,0.0,2014.0,BW,89564,8135026.0,8.0,BW
3523,Nattheim,CDU,0.0,0.0,2014.0,BW,89564,8135026.0,8.0,BW
3524,Nattheim,DIE LINKE,0.0,0.0,2014.0,BW,89564,8135026.0,8.0,BW
3525,Nattheim,FDP,0.0,0.0,2014.0,BW,89564,8135026.0,8.0,BW
3526,Nattheim,GRÜNE,0.0,0.0,2014.0,BW,89564,8135026.0,8.0,BW
3527,Nattheim,SPD,0.0,0.0,2014.0,BW,89564,8135026.0,8.0,BW
3528,Niederstotzingen,AfD,0,0,2019.0,BW,89168,8135027.0,8.0,BW
3529,Niederstotzingen,CDU,14,0,2019.0,BW,89168,8135027.0,8.0,BW
3530,Niederstotzingen,DIE LINKE,0,0,2019.0,BW,89168,8135027.0,8.0,BW
3531,Niederstotzingen,FDP,0,0,2019.0,BW,89168,8135027.0,8.0,BW
3532,Niederstotzingen,GRÜNE,0,0,2019.0,BW,89168,8135027.0,8.0,BW
3533,Niederstotzingen,SPD,15,5,2019.0,BW,89168,8135027.0,8.0,BW
3534,Niederstotzingen,AfD,0.0,0.0,2014.0,BW,89168,8135027.0,8.0,BW
3535,Niederstotzingen,CDU,0.0,0.0,2014.0,BW,89168,8135027.0,8.0,BW
3536,Niederstotzingen,DIE LINKE,0.0,0.0,2014.0,BW,89168,8135027.0,8.0,BW
3537,Niederstotzingen,FDP,0.0,0.0,2014.0,BW,89168,8135027.0,8.0,BW
3538,Niederstotzingen,GRÜNE,0.0,0.0,2014.0,BW,89168,8135027.0,8.0,BW
3539,Niederstotzingen,SPD,16.0,5.0,2014.0,BW,89168,8135027.0,8.0,BW
3540,Sontheim an der Brenz,AfD,0,0,2019.0,BW,89567,8135031.0,8.0,BW
3541,Sontheim an der Brenz,CDU,7,1,2019.0,BW,89567,8135031.0,8.0,BW
3542,Sontheim an der Brenz,DIE LINKE,0,0,2019.0,BW,89567,8135031.0,8.0,BW
3543,Sontheim an der Brenz,FDP,0,0,2019.0,BW,89567,8135031.0,8.0,BW
3544,Sontheim an der Brenz,GRÜNE,0,0,2019.0,BW,89567,8135031.0,8.0,BW
3545,Sontheim an der Brenz,SPD,19,7,2019.0,BW,89567,8135031.0,8.0,BW
3546,Sontheim an der Brenz,AfD,0.0,0.0,2014.0,BW,89567,8135031.0,8.0,BW
3547,Sontheim an der Brenz,CDU,11.0,0.0,2014.0,BW,89567,8135031.0,8.0,BW
3548,Sontheim an der Brenz,DIE LINKE,0.0,0.0,2014.0,BW,89567,8135031.0,8.0,BW
3549,Sontheim an der Brenz,FDP,0.0,0.0,2014.0,BW,89567,8135031.0,8.0,BW
3550,Sontheim an der Brenz,GRÜNE,0.0,0.0,2014.0,BW,89567,8135031.0,8.0,BW
3551,Sontheim an der Brenz,SPD,18.0,8.0,2014.0,BW,89567,8135031.0,8.0,BW
3552,Steinheim am Albuch,AfD,0,0,2019.0,BW,89555,8135032.0,8.0,BW
3553,Steinheim am Albuch,CDU,20,2,2019.0,BW,89555,8135032.0,8.0,BW
3554,Steinheim am Albuch,DIE LINKE,0,0,2019.0,BW,89555,8135032.0,8.0,BW
3555,Steinheim am Albuch,FDP,0,0,2019.0,BW,89555,8135032.0,8.0,BW
3556,Steinheim am Albuch,GRÜNE,0,0,2019.0,BW,89555,8135032.0,8.0,BW
3557,Steinheim am Albuch,SPD,0,0,2019.0,BW,89555,8135032.0,8.0,BW
3558,Steinheim am Albuch,AfD,0.0,0.0,2014.0,BW,89555,8135032.0,8.0,BW
3559,Steinheim am Albuch,CDU,22.0,2.0,2014.0,BW,89555,8135032.0,8.0,BW
3560,Steinheim am Albuch,DIE LINKE,0.0,0.0,2014.0,BW,89555,8135032.0,8.0,BW
3561,Steinheim am Albuch,FDP,0.0,0.0,2014.0,BW,89555,8135032.0,8.0,BW
3562,Steinheim am Albuch,GRÜNE,0.0,0.0,2014.0,BW,89555,8135032.0,8.0,BW
3563,Steinheim am Albuch,SPD,0.0,0.0,2014.0,BW,89555,8135032.0,8.0,BW
3564,Abtsgmund,AfD,0,0,2019.0,BW,73453,8136002.0,8.0,BW
3565,Abtsgmund,CDU,0,0,2019.0,BW,73453,8136002.0,8.0,BW
3566,Abtsgmund,DIE LINKE,0,0,2019.0,BW,73453,8136002.0,8.0,BW
3567,Abtsgmund,FDP,0,0,2019.0,BW,73453,8136002.0,8.0,BW
3568,Abtsgmund,GRÜNE,0,0,2019.0,BW,73453,8136002.0,8.0,BW
3569,Abtsgmund,SPD,22,8,2019.0,BW,73453,8136002.0,8.0,BW
3570,Abtsgmund,AfD,0.0,0.0,2014.0,BW,73453,8136002.0,8.0,BW
3571,Abtsgmund,CDU,0.0,0.0,2014.0,BW,73453,8136002.0,8.0,BW
3572,Abtsgmund,DIE LINKE,0.0,0.0,2014.0,BW,73453,8136002.0,8.0,BW
3573,Abtsgmund,FDP,0.0,0.0,2014.0,BW,73453,8136002.0,8.0,BW
3574,Abtsgmund,GRÜNE,0.0,0.0,2014.0,BW,73453,8136002.0,8.0,BW
3575,Abtsgmund,SPD,22.0,10.0,2014.0,BW,73453,8136002.0,8.0,BW
3576,Adelmannsfelden,AfD,0,0,2019.0,BW,73486,8136003.0,8.0,BW
3577,Adelmannsfelden,CDU,0,0,2019.0,BW,73486,8136003.0,8.0,BW
3578,Adelmannsfelden,DIE LINKE,0,0,2019.0,BW,73486,8136003.0,8.0,BW
3579,Adelmannsfelden,FDP,0,0,2019.0,BW,73486,8136003.0,8.0,BW
3580,Adelmannsfelden,GRÜNE,0,0,2019.0,BW,73486,8136003.0,8.0,BW
3581,Adelmannsfelden,SPD,0,0,2019.0,BW,73486,8136003.0,8.0,BW
3582,Adelmannsfelden,AfD,0.0,0.0,2014.0,BW,73486,8136003.0,8.0,BW
3583,Adelmannsfelden,CDU,0.0,0.0,2014.0,BW,73486,8136003.0,8.0,BW
3584,Adelmannsfelden,DIE LINKE,0.0,0.0,2014.0,BW,73486,8136003.0,8.0,BW
3585,Adelmannsfelden,FDP,0.0,0.0,2014.0,BW,73486,8136003.0,8.0,BW
3586,Adelmannsfelden,GRÜNE,0.0,0.0,2014.0,BW,73486,8136003.0,8.0,BW
3587,Adelmannsfelden,SPD,0.0,0.0,2014.0,BW,73486,8136003.0,8.0,BW
3588,Bartholoma,AfD,0,0,2019.0,BW,73566,8136007.0,8.0,BW
3589,Bartholoma,CDU,0,0,2019.0,BW,73566,8136007.0,8.0,BW
3590,Bartholoma,DIE LINKE,0,0,2019.0,BW,73566,8136007.0,8.0,BW
3591,Bartholoma,FDP,0,0,2019.0,BW,73566,8136007.0,8.0,BW
3592,Bartholoma,GRÜNE,0,0,2019.0,BW,73566,8136007.0,8.0,BW
3593,Bartholoma,SPD,0,0,2019.0,BW,73566,8136007.0,8.0,BW
3594,Bartholoma,AfD,0.0,0.0,2014.0,BW,73566,8136007.0,8.0,BW
3595,Bartholoma,CDU,0.0,0.0,2014.0,BW,73566,8136007.0,8.0,BW
3596,Bartholoma,DIE LINKE,0.0,0.0,2014.0,BW,73566,8136007.0,8.0,BW
3597,Bartholoma,FDP,0.0,0.0,2014.0,BW,73566,8136007.0,8.0,BW
3598,Bartholoma,GRÜNE,0.0,0.0,2014.0,BW,73566,8136007.0,8.0,BW
3599,Bartholoma,SPD,0.0,0.0,2014.0,BW,73566,8136007.0,8.0,BW
3600,Bobingen an der Rems,AfD,0,0,2019.0,BW,73560,8136009.0,8.0,BW
3601,Bobingen an der Rems,CDU,11,2,2019.0,BW,73560,8136009.0,8.0,BW
3602,Bobingen an der Rems,DIE LINKE,0,0,2019.0,BW,73560,8136009.0,8.0,BW
3603,Bobingen an der Rems,FDP,0,0,2019.0,BW,73560,8136009.0,8.0,BW
3604,Bobingen an der Rems,GRÜNE,0,0,2019.0,BW,73560,8136009.0,8.0,BW
3605,Bobingen an der Rems,SPD,0,0,2019.0,BW,73560,8136009.0,8.0,BW
3606,Bobingen an der Rems,AfD,0.0,0.0,2014.0,BW,73560,8136009.0,8.0,BW
3607,Bobingen an der Rems,CDU,13.0,3.0,2014.0,BW,73560,8136009.0,8.0,BW
3608,Bobingen an der Rems,DIE LINKE,0.0,0.0,2014.0,BW,73560,8136009.0,8.0,BW
3609,Bobingen an der Rems,FDP,0.0,0.0,2014.0,BW,73560,8136009.0,8.0,BW
3610,Bobingen an der Rems,GRÜNE,0.0,0.0,2014.0,BW,73560,8136009.0,8.0,BW
3611,Bobingen an der Rems,SPD,0.0,0.0,2014.0,BW,73560,8136009.0,8.0,BW
3612,Bopfingen,AfD,0,0,2019.0,BW,73441,8136010.0,8.0,BW
3613,Bopfingen,CDU,30,5,2019.0,BW,73441,8136010.0,8.0,BW
3614,Bopfingen,DIE LINKE,0,0,2019.0,BW,73441,8136010.0,8.0,BW
3615,Bopfingen,FDP,0,0,2019.0,BW,73441,8136010.0,8.0,BW
3616,Bopfingen,GRÜNE,0,0,2019.0,BW,73441,8136010.0,8.0,BW
3617,Bopfingen,SPD,23,5,2019.0,BW,73441,8136010.0,8.0,BW
3618,Bopfingen,AfD,0.0,0.0,2014.0,BW,73441,8136010.0,8.0,BW
3619,Bopfingen,CDU,31.0,6.0,2014.0,BW,73441,8136010.0,8.0,BW
3620,Bopfingen,DIE LINKE,0.0,0.0,2014.0,BW,73441,8136010.0,8.0,BW
3621,Bopfingen,FDP,0.0,0.0,2014.0,BW,73441,8136010.0,8.0,BW
3622,Bopfingen,GRÜNE,0.0,0.0,2014.0,BW,73441,8136010.0,8.0,BW
3623,Bopfingen,SPD,20.0,8.0,2014.0,BW,73441,8136010.0,8.0,BW
3624,Durlangen,AfD,0,0,2019.0,BW,73568,8136015.0,8.0,BW
3625,Durlangen,CDU,0,0,2019.0,BW,73568,8136015.0,8.0,BW
3626,Durlangen,DIE LINKE,0,0,2019.0,BW,73568,8136015.0,8.0,BW
3627,Durlangen,FDP,0,0,2019.0,BW,73568,8136015.0,8.0,BW
3628,Durlangen,GRÜNE,0,0,2019.0,BW,73568,8136015.0,8.0,BW
3629,Durlangen,SPD,0,0,2019.0,BW,73568,8136015.0,8.0,BW
3630,Ellenberg,AfD,0,0,2019.0,BW,73488,8136018.0,8.0,BW
3631,Ellenberg,CDU,0,0,2019.0,BW,73488,8136018.0,8.0,BW
3632,Ellenberg,DIE LINKE,0,0,2019.0,BW,73488,8136018.0,8.0,BW
3633,Ellenberg,FDP,0,0,2019.0,BW,73488,8136018.0,8.0,BW
3634,Ellenberg,GRÜNE,0,0,2019.0,BW,73488,8136018.0,8.0,BW
3635,Ellenberg,SPD,0,0,2019.0,BW,73488,8136018.0,8.0,BW
3636,Ellenberg,AfD,0.0,0.0,2014.0,BW,73488,8136018.0,8.0,BW
3637,Ellenberg,CDU,0.0,0.0,2014.0,BW,73488,8136018.0,8.0,BW
3638,Ellenberg,DIE LINKE,0.0,0.0,2014.0,BW,73488,8136018.0,8.0,BW
3639,Ellenberg,FDP,0.0,0.0,2014.0,BW,73488,8136018.0,8.0,BW
3640,Ellenberg,GRÜNE,0.0,0.0,2014.0,BW,73488,8136018.0,8.0,BW
3641,Ellenberg,SPD,0.0,0.0,2014.0,BW,73488,8136018.0,8.0,BW
3642,Ellwangen (Jagst),AfD,0,0,2019.0,BW,73479,8136019.0,8.0,BW
3643,Ellwangen (Jagst),CDU,37,10,2019.0,BW,73479,8136019.0,8.0,BW
3644,Ellwangen (Jagst),DIE LINKE,0,0,2019.0,BW,73479,8136019.0,8.0,BW
3645,Ellwangen (Jagst),FDP,0,0,2019.0,BW,73479,8136019.0,8.0,BW
3646,Ellwangen (Jagst),GRÜNE,31,12,2019.0,BW,73479,8136019.0,8.0,BW
3647,Ellwangen (Jagst),SPD,25,8,2019.0,BW,73479,8136019.0,8.0,BW
3648,Ellwangen (Jagst),AfD,0.0,0.0,2014.0,BW,73479,8136019.0,8.0,BW
3649,Ellwangen (Jagst),CDU,37.0,6.0,2014.0,BW,73479,8136019.0,8.0,BW
3650,Ellwangen (Jagst),DIE LINKE,0.0,0.0,2014.0,BW,73479,8136019.0,8.0,BW
3651,Ellwangen (Jagst),FDP,0.0,0.0,2014.0,BW,73479,8136019.0,8.0,BW
3652,Ellwangen (Jagst),GRÜNE,29.0,11.0,2014.0,BW,73479,8136019.0,8.0,BW
3653,Ellwangen (Jagst),SPD,21.0,4.0,2014.0,BW,73479,8136019.0,8.0,BW
3654,Eschach,AfD,0,0,2019.0,BW,73569,8136020.0,8.0,BW
3655,Eschach,CDU,0,0,2019.0,BW,73569,8136020.0,8.0,BW
3656,Eschach,DIE LINKE,0,0,2019.0,BW,73569,8136020.0,8.0,BW
3657,Eschach,FDP,0,0,2019.0,BW,73569,8136020.0,8.0,BW
3658,Eschach,GRÜNE,0,0,2019.0,BW,73569,8136020.0,8.0,BW
3659,Eschach,SPD,0,0,2019.0,BW,73569,8136020.0,8.0,BW
3660,Eschach,AfD,0.0,0.0,2014.0,BW,73569,8136020.0,8.0,BW
3661,Eschach,CDU,0.0,0.0,2014.0,BW,73569,8136020.0,8.0,BW
3662,Eschach,DIE LINKE,0.0,0.0,2014.0,BW,73569,8136020.0,8.0,BW
3663,Eschach,FDP,0.0,0.0,2014.0,BW,73569,8136020.0,8.0,BW
3664,Eschach,GRÜNE,0.0,0.0,2014.0,BW,73569,8136020.0,8.0,BW
3665,Eschach,SPD,0.0,0.0,2014.0,BW,73569,8136020.0,8.0,BW
3666,Essingen,AfD,0,0,2019.0,BW,73457,8136021.0,8.0,BW
3667,Essingen,CDU,0,0,2019.0,BW,73457,8136021.0,8.0,BW
3668,Essingen,DIE LINKE,0,0,2019.0,BW,73457,8136021.0,8.0,BW
3669,Essingen,FDP,0,0,2019.0,BW,73457,8136021.0,8.0,BW
3670,Essingen,GRÜNE,0,0,2019.0,BW,73457,8136021.0,8.0,BW
3671,Essingen,SPD,11,4,2019.0,BW,73457,8136021.0,8.0,BW
3672,Essingen,AfD,0.0,0.0,2014.0,BW,73457,8136021.0,8.0,BW
3673,Essingen,CDU,0.0,0.0,2014.0,BW,73457,8136021.0,8.0,BW
3674,Essingen,DIE LINKE,0.0,0.0,2014.0,BW,73457,8136021.0,8.0,BW
3675,Essingen,FDP,0.0,0.0,2014.0,BW,73457,8136021.0,8.0,BW
3676,Essingen,GRÜNE,0.0,0.0,2014.0,BW,73457,8136021.0,8.0,BW
3677,Essingen,SPD,16.0,4.0,2014.0,BW,73457,8136021.0,8.0,BW
3678,Goggingen,AfD,0,0,2019.0,BW,73571,8136024.0,8.0,BW
3679,Goggingen,CDU,0,0,2019.0,BW,73571,8136024.0,8.0,BW
3680,Goggingen,DIE LINKE,0,0,2019.0,BW,73571,8136024.0,8.0,BW
3681,Goggingen,FDP,0,0,2019.0,BW,73571,8136024.0,8.0,BW
3682,Goggingen,GRÜNE,0,0,2019.0,BW,73571,8136024.0,8.0,BW
3683,Goggingen,SPD,0,0,2019.0,BW,73571,8136024.0,8.0,BW
3684,Goggingen,AfD,0.0,0.0,2014.0,BW,73571,8136024.0,8.0,BW
3685,Goggingen,CDU,0.0,0.0,2014.0,BW,73571,8136024.0,8.0,BW
3686,Goggingen,DIE LINKE,0.0,0.0,2014.0,BW,73571,8136024.0,8.0,BW
3687,Goggingen,FDP,0.0,0.0,2014.0,BW,73571,8136024.0,8.0,BW
3688,Goggingen,GRÜNE,0.0,0.0,2014.0,BW,73571,8136024.0,8.0,BW
3689,Goggingen,SPD,0.0,0.0,2014.0,BW,73571,8136024.0,8.0,BW
3690,Gschwend,AfD,0,0,2019.0,BW,74417,8136027.0,8.0,BW
3691,Gschwend,CDU,0,0,2019.0,BW,74417,8136027.0,8.0,BW
3692,Gschwend,DIE LINKE,0,0,2019.0,BW,74417,8136027.0,8.0,BW
3693,Gschwend,FDP,0,0,2019.0,BW,74417,8136027.0,8.0,BW
3694,Gschwend,GRÜNE,0,0,2019.0,BW,74417,8136027.0,8.0,BW
3695,Gschwend,SPD,0,0,2019.0,BW,74417,8136027.0,8.0,BW
3696,Heubach,AfD,0,0,2019.0,BW,73540,8136028.0,8.0,BW
3697,Heubach,CDU,15,4,2019.0,BW,73540,8136028.0,8.0,BW
3698,Heubach,DIE LINKE,0,0,2019.0,BW,73540,8136028.0,8.0,BW
3699,Heubach,FDP,0,0,2019.0,BW,73540,8136028.0,8.0,BW
3700,Heubach,GRÜNE,0,0,2019.0,BW,73540,8136028.0,8.0,BW
