Satz-art;Text-kenn-zeichen;Land;RB;Kreis;VB;Gem;Gemeindename;plz;Längengrad;Breitengrad;reiseziel;Besiedlungsgrad
60;64;09;1;72;0115;115;Bayerisch Gmain;83457;12,892608;47,720923;Berchtesgadener Land;mittlere Besiedlungsdichte
50;50;09;1;72;0116;;Berchtesgaden;;;;;
60;60;09;1;72;0116;116;Berchtesgaden;83471;13,002514;47,632843;Berchtesgadener Land;mittlere Besiedlungsdichte
50;50;09;1;72;0117;;Bischofswiesen;;;;;
60;64;09;1;72;0117;117;Bischofswiesen;83483;12,970308;47,647463;Berchtesgadener Land;mittlere Besiedlungsdichte
50;50;09;1;72;0118;;Freilassing;;;;;
60;63;09;1;72;0118;118;Freilassing;83395;12,978135;47,842101;Berchtesgadener Land;mittlere Besiedlungsdichte
50;50;09;1;72;0122;;Laufen;;;;;
60;63;09;1;72;0122;122;Laufen;83410;12,932686;47,936943;Berchtesgadener Land;mittlere Besiedlungsdichte
50;50;09;1;72;0124;;Marktschellenberg;;;;;
60;60;09;1;72;0124;124;Marktschellenberg;83487;13,045654;47,6968;Berchtesgadener Land;gering besiedelt
50;50;09;1;72;0128;;Piding;;;;;
60;64;09;1;72;0128;128;Piding;83451;12,91208;47,769593;Berchtesgadener Land;mittlere Besiedlungsdichte
50;50;09;1;72;0129;;Ramsau b.Berchtesgaden;;;;;
60;64;09;1;72;0129;129;Ramsau b.Berchtesgaden;83486;12,899103;47,608333;Berchtesgadener Land;gering besiedelt
50;50;09;1;72;0130;;Saaldorf-Surheim;;;;;
60;64;09;1;72;0130;130;Saaldorf-Surheim;83416;12,929731;47,870455;Berchtesgadener Land;gering besiedelt
50;50;09;1;72;0131;;Schneizlreuth;;;;;
60;64;09;1;72;0131;131;Schneizlreuth;83458;12,802281;47,690229;Berchtesgadener Land;gering besiedelt
50;50;09;1;72;0132;;Schönau a.Königssee;;;;;
60;64;09;1;72;0132;132;Schönau a.Königssee;83471;12,984388;47,602396;Berchtesgadener Land;mittlere Besiedlungsdichte
50;50;09;1;72;0134;;Teisendorf;;;;;
60;60;09;1;72;0134;134;Teisendorf;83315;12,820465;47,849858;Berchtesgadener Land;gering besiedelt
50;50;09;1;72;9452;;Eck;;;;;
60;66;09;1;72;9452;452;Eck;;13,06038;47,615613;Berchtesgadener Land;gering besiedelt
50;50;09;1;72;9454;;Schellenberger Forst;;;;;
60;66;09;1;72;9454;454;Schellenberger Forst;;12,989581;47,68665;Berchtesgadener Land;gering besiedelt
40;44;09;1;73;;;Bad Tölz-Wolfratshausen;;;;;
50;50;09;1;73;0111;;Bad Heilbrunn;;;;;
60;64;09;1;73;0111;111;Bad Heilbrunn;83670;11,462626;47,746023;Tölzer Land;gering besiedelt
50;50;09;1;73;0112;;Bad Tölz;;;;;
60;63;09;1;73;0112;112;Bad Tölz;83646;11,563912;47,759148;Tölzer Land;mittlere Besiedlungsdichte
50;50;09;1;73;0118;;Dietramszell;;;;;
60;64;09;1;73;0118;118;Dietramszell;83623;11,588293;47,854816;Tölzer Land;gering besiedelt
50;50;09;1;73;0120;;Egling;;;;;
60;64;09;1;73;0120;120;Egling;82544;11,508365;47,922943;Tölzer Land;gering besiedelt
50;50;09;1;73;0123;;Eurasburg;;;;;
60;64;09;1;73;0123;123;Eurasburg;82547;11,403471;47,855933;Tölzer Land;gering besiedelt
50;50;09;1;73;0124;;Gaißach;;;;;
60;64;09;1;73;0124;124;Gaißach;83674;11,5801;47,747447;Tölzer Land;mittlere Besiedlungsdichte
50;50;09;1;73;0126;;Geretsried;;;;;
60;63;09;1;73;0126;126;Geretsried;82538;11,482265;47,856254;Tölzer Land;mittlere Besiedlungsdichte
50;50;09;1;73;0130;;Icking;;;;;
60;64;09;1;73;0130;130;Icking;82057;11,437241;47,956857;Tölzer Land;mittlere Besiedlungsdichte
50;50;09;1;73;0131;;Jachenau;;;;;
60;64;09;1;73;0131;131;Jachenau;83676;11,43382;47,605803;Tölzer Land;gering besiedelt
50;50;09;1;73;0134;;Königsdorf;;;;;
60;64;09;1;73;0134;134;Königsdorf;82549;11,480945;47,816385;Tölzer Land;gering besiedelt
50;50;09;1;73;0135;;Lenggries;;;;;
60;64;09;1;73;0135;135;Lenggries;83661;11,576728;47,682625;Tölzer Land;mittlere Besiedlungsdichte
50;50;09;1;73;0137;;Münsing;;;;;
60;64;09;1;73;0137;137;Münsing;82541;11,368916;47,902692;Tölzer Land;gering besiedelt
50;50;09;1;73;0145;;Wackersberg;;;;;
60;64;09;1;73;0145;145;Wackersberg;83646;11,54638;47,736474;Tölzer Land;gering besiedelt
50;50;09;1;73;0147;;Wolfratshausen;;;;;
60;63;09;1;73;0147;147;Wolfratshausen;82515;11,420767;47,912703;Tölzer Land;mittlere Besiedlungsdichte
50;54;09;1;73;5107;;Benediktbeuern (VGem);;;;;
60;64;09;1;73;5107;113;Benediktbeuern;83671;11,411896;47,707913;Tölzer Land;mittlere Besiedlungsdichte
60;64;09;1;73;5107;115;Bichl;83673;11,412308;47,720533;Tölzer Land;mittlere Besiedlungsdichte
50;54;09;1;73;5108;;Kochel a.See (VGem);;;;;
60;64;09;1;73;5108;133;Kochel a.See;82431;11,368269;47,658845;Tölzer Land;gering besiedelt
60;64;09;1;73;5108;142;Schlehdorf;82431;11,315207;47,657932;Tölzer Land;gering besiedelt
50;54;09;1;73;5109;;Reichersbeuern (VGem);;;;;
60;64;09;1;73;5109;127;Greiling;83677;11,608942;47,76297;Tölzer Land;mittlere Besiedlungsdichte
60;64;09;1;73;5109;140;Reichersbeuern;83677;11,634873;47,767361;Tölzer Land;mittlere Besiedlungsdichte
60;64;09;1;73;5109;141;Sachsenkam;83679;11,64358;47,806902;Tölzer Land;gering besiedelt
50;50;09;1;73;9451;;Pupplinger Au;;;;;
60;66;09;1;73;9451;451;Pupplinger Au;;11,44341;47,921793;Tölzer Land;mittlere Besiedlungsdichte
50;50;09;1;73;9452;;Wolfratshauser Forst;;;;;
60;66;09;1;73;9452;452;Wolfratshauser Forst;;11,496089;47,865663;Tölzer Land;mittlere Besiedlungsdichte
40;44;09;1;74;;;Dachau;;;;;
50;50;09;1;74;0111;;Altomünster;;;;;
60;60;09;1;74;0111;111;Altomünster;85250;11,256047;48,387627;Münchener Umland;gering besiedelt
50;50;09;1;74;0113;;Bergkirchen;;;;;
60;64;09;1;74;0113;113;Bergkirchen;85232;11,366061;48,259031;Münchener Umland;gering besiedelt
50;50;09;1;74;0115;;Dachau;;;;;
60;67;09;1;74;0115;115;Dachau;85221;11,437493;48,263327;Münchener Umland;mittlere Besiedlungsdichte
50;50;09;1;74;0118;;Erdweg;;;;;
60;64;09;1;74;0118;118;Erdweg;85253;11,303171;48,332399;Münchener Umland;gering besiedelt
50;50;09;1;74;0121;;Haimhausen;;;;;
60;64;09;1;74;0121;121;Haimhausen;85778;11,553037;48,3162;Münchener Umland;gering besiedelt
50;50;09;1;74;0122;;Hebertshausen;;;;;
60;64;09;1;74;0122;122;Hebertshausen;85241;11,464164;48,291688;Münchener Umland;gering besiedelt
50;50;09;1;74;0126;;Karlsfeld;;;;;
60;64;09;1;74;0126;126;Karlsfeld;85757;11,473188;48,222151;Münchener Umland;dicht besiedelt
50;50;09;1;74;0131;;Markt Indersdorf;;;;;
60;60;09;1;74;0131;131;Markt Indersdorf;85229;11,373487;48,361167;Münchener Umland;mittlere Besiedlungsdichte
50;50;09;1;74;0135;;Odelzhausen;;;;;
60;64;09;1;74;0135;135;Odelzhausen;85235;11,198784;48,308784;Münchener Umland;gering besiedelt
50;50;09;1;74;0136;;Petershausen;;;;;
60;64;09;1;74;0136;136;Petershausen;85238;11,468654;48,40908;Münchener Umland;gering besiedelt
50;50;09;1;74;0137;;Pfaffenhofen a.d.Glonn;;;;;
60;64;09;1;74;0137;137;Pfaffenhofen a.d.Glonn;85235;11,162447;48,29497;Münchener Umland;gering besiedelt
50;50;09;1;74;0141;;Röhrmoos;;;;;
60;64;09;1;74;0141;141;Röhrmoos;85244;11,458116;48,326969;Münchener Umland;gering besiedelt
50;50;09;1;74;0143;;Schwabhausen;;;;;
60;64;09;1;74;0143;143;Schwabhausen;85247;11,35568;48,303098;Münchener Umland;gering besiedelt
50;50;09;1;74;0146;;Sulzemoos;;;;;
60;64;09;1;74;0146;146;Sulzemoos;85254;11,263711;48,290916;Münchener Umland;gering besiedelt
50;50;09;1;74;0147;;Hilgertshausen-Tandern;;;;;
60;64;09;1;74;0147;147;Hilgertshausen-Tandern;86567;11,354829;48,429543;Münchener Umland;gering besiedelt
50;50;09;1;74;0150;;Vierkirchen;;;;;
60;64;09;1;74;0150;150;Vierkirchen;85256;11,459701;48,364533;Münchener Umland;gering besiedelt
50;50;09;1;74;0151;;Weichs;;;;;
60;64;09;1;74;0151;151;Weichs;85258;11,414041;48,380647;Münchener Umland;gering besiedelt
40;44;09;1;75;;;Ebersberg;;;;;
50;50;09;1;75;0111;;Anzing;;;;;
60;64;09;1;75;0111;111;Anzing;85646;11,853441;48,151444;Ebersberger Grünes Land;gering besiedelt
50;50;09;1;75;0115;;Ebersberg;;;;;
60;63;09;1;75;0115;115;Ebersberg;85560;11,968817;48,078429;Ebersberger Grünes Land;mittlere Besiedlungsdichte
50;50;09;1;75;0118;;Forstinning;;;;;
60;64;09;1;75;0118;118;Forstinning;85661;11,912626;48,168565;Ebersberger Grünes Land;gering besiedelt
50;50;09;1;75;0122;;Grafing b.München;;;;;
60;63;09;1;75;0122;122;Grafing b.München;85567;11,966103;48,045389;Ebersberger Grünes Land;mittlere Besiedlungsdichte
50;50;09;1;75;0123;;Hohenlinden;;;;;
60;64;09;1;75;0123;123;Hohenlinden;85664;11,996522;48,15734;Ebersberger Grünes Land;gering besiedelt
50;50;09;1;75;0124;;Kirchseeon;;;;;
60;60;09;1;75;0124;124;Kirchseeon;85614;11,887809;48,071806;Ebersberger Grünes Land;mittlere Besiedlungsdichte
50;50;09;1;75;0127;;Markt Schwaben;;;;;
60;60;09;1;75;0127;127;Markt Schwaben;85570;11,86538;48,19093;Ebersberger Grünes Land;mittlere Besiedlungsdichte
50;50;09;1;75;0132;;Vaterstetten;;;;;
60;64;09;1;75;0132;132;Vaterstetten;85587;11,777125;48,102498;Ebersberger Grünes Land;mittlere Besiedlungsdichte
50;50;09;1;75;0133;;Pliening;;;;;
60;64;09;1;75;0133;133;Pliening;85652;11,798553;48,19811;Ebersberger Grünes Land;mittlere Besiedlungsdichte
50;50;09;1;75;0135;;Poing;;;;;
60;64;09;1;75;0135;135;Poing;85586;11,818208;48,171249;Ebersberger Grünes Land;mittlere Besiedlungsdichte
50;50;09;1;75;0137;;Steinhöring;;;;;
60;64;09;1;75;0137;137;Steinhöring;85643;12,030748;48,086592;Ebersberger Grünes Land;gering besiedelt
50;50;09;1;75;0139;;Zorneding;;;;;
60;64;09;1;75;0139;139;Zorneding;85604;11,827182;48,086924;Ebersberger Grünes Land;mittlere Besiedlungsdichte
50;54;09;1;75;5112;;Aßling (VGem);;;;;
60;64;09;1;75;5112;112;Aßling;85617;12,005281;47,992086;Ebersberger Grünes Land;gering besiedelt
60;64;09;1;75;5112;119;Frauenneuharting;83553;12,048251;48,039782;Ebersberger Grünes Land;gering besiedelt
60;64;09;1;75;5112;136;Emmering;83550;12,056182;47,997962;Ebersberger Grünes Land;gering besiedelt
50;54;09;1;75;5114;;Glonn (VGem);;;;;
60;64;09;1;75;5114;113;Baiern;85625;11,898056;47,957257;Ebersberger Grünes Land;gering besiedelt
60;64;09;1;75;5114;114;Bruck;85567;11,907755;48,021043;Ebersberger Grünes Land;gering besiedelt
60;64;09;1;75;5114;116;Egmating;85658;11,797215;48,004623;Ebersberger Grünes Land;gering besiedelt
60;60;09;1;75;5114;121;Glonn;85625;11,867322;47,987123;Ebersberger Grünes Land;gering besiedelt
60;64;09;1;75;5114;128;Moosach;85665;11,875619;48,032615;Ebersberger Grünes Land;gering besiedelt
60;64;09;1;75;5114;131;Oberpframmern;85667;11,813087;48,021679;Ebersberger Grünes Land;gering besiedelt
50;50;09;1;75;9451;;Anzinger Forst;;;;;
60;66;09;1;75;9451;451;Anzinger Forst;;11,908355;48,131765;Ebersberger Grünes Land;gering besiedelt
50;50;09;1;75;9452;;Ebersberger Forst;;;;;
60;66;09;1;75;9452;452;Ebersberger Forst;;11,964456;48,132911;Ebersberger Grünes Land;gering besiedelt
50;50;09;1;75;9453;;Eglhartinger Forst;;;;;
60;66;09;1;75;9453;453;Eglhartinger Forst;;11,885947;48,099305;Ebersberger Grünes Land;gering besiedelt
40;44;09;1;76;;;Eichstätt;;;;;
50;50;09;1;76;0112;;Altmannstein;;;;;
60;60;09;1;76;0112;112;Altmannstein;93336;11,648267;48,897937;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0114;;Beilngries;;;;;
60;63;09;1;76;0114;114;Beilngries;92339;11,471047;49,03653;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0118;;Buxheim;;;;;
60;64;09;1;76;0118;118;Buxheim;85114;11,292008;48,804323;Naturpark Altmühltal;mittlere Besiedlungsdichte
50;50;09;1;76;0120;;Denkendorf;;;;;
60;64;09;1;76;0120;120;Denkendorf;85095;11,454837;48,927791;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0121;;Dollnstein;;;;;
60;60;09;1;76;0121;121;Dollnstein;91795;11,074724;48,872714;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0123;;Eichstätt;;;;;
60;67;09;1;76;0123;123;Eichstätt;85072;11,185203;48,891094;Naturpark Altmühltal;mittlere Besiedlungsdichte
50;50;09;1;76;0126;;Gaimersheim;;;;;
60;60;09;1;76;0126;126;Gaimersheim;85080;11,368343;48,804753;Naturpark Altmühltal;mittlere Besiedlungsdichte
50;50;09;1;76;0129;;Großmehring;;;;;
60;64;09;1;76;0129;129;Großmehring;85098;11,534077;48,7654;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0131;;Hepberg;;;;;
60;64;09;1;76;0131;131;Hepberg;85120;11,461106;48,822885;Naturpark Altmühltal;mittlere Besiedlungsdichte
50;50;09;1;76;0132;;Hitzhofen;;;;;
60;64;09;1;76;0132;132;Hitzhofen;85122;11,321686;48,847072;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0137;;Kinding;;;;;
60;60;09;1;76;0137;137;Kinding;85125;11,383818;49,001445;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0138;;Kipfenberg;;;;;
60;60;09;1;76;0138;138;Kipfenberg;85110;11,393928;48,950023;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0139;;Kösching;;;;;
60;60;09;1;76;0139;139;Kösching;85092;11,501015;48,810992;Naturpark Altmühltal;mittlere Besiedlungsdichte
50;50;09;1;76;0143;;Lenting;;;;;
60;64;09;1;76;0143;143;Lenting;85101;11,462651;48,807287;Naturpark Altmühltal;mittlere Besiedlungsdichte
50;50;09;1;76;0148;;Mörnsheim;;;;;
60;60;09;1;76;0148;148;Mörnsheim;91804;11,008117;48,869692;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0161;;Stammham;;;;;
60;64;09;1;76;0161;161;Stammham;85134;11,458154;48,858187;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0164;;Titting;;;;;
60;60;09;1;76;0164;164;Titting;85135;11,212034;48,997618;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0166;;Wellheim;;;;;
60;60;09;1;76;0166;166;Wellheim;91809;11,082834;48,817667;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;0167;;Wettstetten;;;;;
60;64;09;1;76;0167;167;Wettstetten;85139;11,414983;48,824094;Naturpark Altmühltal;mittlere Besiedlungsdichte
50;54;09;1;76;5115;;Eichstätt (VGem);;;;;
60;64;09;1;76;5115;155;Pollenfeld;85131;11,206125;48,948104;Naturpark Altmühltal;gering besiedelt
60;64;09;1;76;5115;160;Schernfeld;85072;11,106551;48,904766;Naturpark Altmühltal;gering besiedelt
60;64;09;1;76;5115;165;Walting;85137;11,300455;48,912008;Naturpark Altmühltal;gering besiedelt
50;54;09;1;76;5116;;Eitensheim (VGem);;;;;
60;64;09;1;76;5116;116;Böhmfeld;85113;11,366858;48,861043;Naturpark Altmühltal;gering besiedelt
60;64;09;1;76;5116;124;Eitensheim;85117;11,320021;48,819536;Naturpark Altmühltal;mittlere Besiedlungsdichte
50;54;09;1;76;5118;;Nassenfels (VGem);;;;;
60;64;09;1;76;5118;111;Adelschlag;85111;11,223138;48,83914;Naturpark Altmühltal;gering besiedelt
60;64;09;1;76;5118;122;Egweil;85116;11,231911;48,785765;Naturpark Altmühltal;gering besiedelt
60;60;09;1;76;5118;149;Nassenfels;85128;11,227571;48,79765;Naturpark Altmühltal;gering besiedelt
50;54;09;1;76;5119;;Pförring (VGem);;;;;
60;64;09;1;76;5119;147;Mindelstetten;93349;11,642861;48,850009;Naturpark Altmühltal;gering besiedelt
60;64;09;1;76;5119;150;Oberdolling;85129;11,592558;48,829248;Naturpark Altmühltal;gering besiedelt
60;60;09;1;76;5119;153;Pförring;85104;11,689187;48,808195;Naturpark Altmühltal;gering besiedelt
50;50;09;1;76;9451;;Haunstetter Forst;;;;;
60;66;09;1;76;9451;451;Haunstetter Forst;;11,429449;49,030571;Naturpark Altmühltal;gering besiedelt
40;44;09;1;77;;;Erding;;;;;
50;50;09;1;77;0113;;Bockhorn;;;;;
60;64;09;1;77;0113;113;Bockhorn;85461;11,986998;48,314723;Münchener Umland;gering besiedelt
50;50;09;1;77;0115;;Dorfen;;;;;
60;63;09;1;77;0115;115;Dorfen;84405;12,154454;48,271966;Münchener Umland;mittlere Besiedlungsdichte
50;50;09;1;77;0117;;Erding;;;;;
60;67;09;1;77;0117;117;Erding;85435;11,907169;48,306323;Münchener Umland;mittlere Besiedlungsdichte
50;50;09;1;77;0118;;Finsing;;;;;
60;64;09;1;77;0118;118;Finsing;85464;11,824361;48,216158;Münchener Umland;gering besiedelt
50;50;09;1;77;0119;;Forstern;;;;;
60;64;09;1;77;0119;119;Forstern;85659;11,977334;48,183368;Münchener Umland;gering besiedelt
50;50;09;1;77;0120;;Fraunberg;;;;;
60;64;09;1;77;0120;120;Fraunberg;85447;11,992691;48,368715;Münchener Umland;gering besiedelt
50;50;09;1;77;0123;;Isen;;;;;
60;60;09;1;77;0123;123;Isen;84424;12,057134;48,212835;Münchener Umland;gering besiedelt
50;50;09;1;77;0127;;Lengdorf;;;;;
60;64;09;1;77;0127;127;Lengdorf;84435;12,051822;48,255915;Münchener Umland;gering besiedelt
50;50;09;1;77;0130;;Moosinning;;;;;
60;64;09;1;77;0130;130;Moosinning;85452;11,84463;48,277056;Münchener Umland;gering besiedelt
50;50;09;1;77;0137;;Sankt Wolfgang;;;;;
60;64;09;1;77;0137;137;Sankt Wolfgang;84427;12,135093;48,218223;Münchener Umland;gering besiedelt
50;50;09;1;77;0139;;Taufkirchen (Vils);;;;;
60;64;09;1;77;0139;139;Taufkirchen (Vils);84416;12,131513;48,346437;Münchener Umland;gering besiedelt
50;54;09;1;77;5120;;Pastetten (VGem);;;;;
60;64;09;1;77;5120;114;Buch a.Buchrain;85669;11,994126;48,215089;Münchener Umland;gering besiedelt
60;64;09;1;77;5120;135;Pastetten;85669;11,945285;48,199897;Münchener Umland;gering besiedelt
50;54;09;1;77;5121;;Hörlkofen (VGem);;;;;
60;64;09;1;77;5121;142;Walpertskirchen;85469;11,979422;48,257822;Münchener Umland;gering besiedelt
60;64;09;1;77;5121;144;Wörth;85457;11,901744;48,245384;Münchener Umland;gering besiedelt
50;54;09;1;77;5123;;Oberding (VGem);;;;;
60;64;09;1;77;5123;116;Eitting;85462;11,89039;48,358839;Münchener Umland;gering besiedelt
60;64;09;1;77;5123;133;Oberding;85445;11,845524;48,322653;Münchener Umland;gering besiedelt
50;54;09;1;77;5124;;Oberneuching (VGem);;;;;
60;64;09;1;77;5124;131;Neuching;85467;11,854383;48,241717;Münchener Umland;gering besiedelt
60;64;09;1;77;5124;134;Ottenhofen;85570;11,880343;48,215814;Münchener Umland;gering besiedelt
50;54;09;1;77;5125;;Steinkirchen (VGem);;;;;
60;64;09;1;77;5125;121;Hohenpolding;84432;12,130701;48,383516;Münchener Umland;gering besiedelt
60;64;09;1;77;5125;122;Inning a.Holz;84416;12,077904;48,347862;Münchener Umland;gering besiedelt
60;64;09;1;77;5125;124;Kirchberg;84434;12,048411;48,40547;Münchener Umland;gering besiedelt
60;64;09;1;77;5125;138;Steinkirchen;84439;12,079194;48,374678;Münchener Umland;gering besiedelt
50;54;09;1;77;5126;;Wartenberg (VGem);;;;;
60;64;09;1;77;5126;112;Berglern;85459;11,929916;48,383368;Münchener Umland;gering besiedelt
60;64;09;1;77;5126;126;Langenpreising;85465;11,972151;48,425772;Münchener Umland;gering besiedelt
60;60;09;1;77;5126;143;Wartenberg;85456;11,987985;48,404449;Münchener Umland;gering besiedelt
40;44;09;1;78;;;Freising;;;;;
50;50;09;1;78;0116;;Au i.d.Hallertau;;;;;
60;60;09;1;78;0116;116;Au i.d.Hallertau;84072;11,737675;48,559014;Münchener Umland;gering besiedelt
50;50;09;1;78;0120;;Eching;;;;;
60;64;09;1;78;0120;120;Eching;85386;11,623733;48,297531;Münchener Umland;mittlere Besiedlungsdichte
50;50;09;1;78;0122;;Rudelzhausen;;;;;
60;64;09;1;78;0122;122;Rudelzhausen;84104;11,767661;48,590008;Münchener Umland;gering besiedelt
50;50;09;1;78;0123;;Fahrenzhausen;;;;;
60;64;09;1;78;0123;123;Fahrenzhausen;85777;11,554462;48,354613;Münchener Umland;gering besiedelt
50;50;09;1;78;0124;;Freising;;;;;
60;67;09;1;78;0124;124;Freising;85350;11,748361;48,403627;Münchener Umland;mittlere Besiedlungsdichte
50;50;09;1;78;0130;;Hallbergmoos;;;;;
60;64;09;1;78;0130;130;Hallbergmoos;85399;11,749896;48,324369;Münchener Umland;mittlere Besiedlungsdichte
50;50;09;1;78;0133;;Hohenkammer;;;;;
60;64;09;1;78;0133;133;Hohenkammer;85411;11,523555;48,4241;Münchener Umland;gering besiedelt
50;50;09;1;78;0136;;Kirchdorf a.d.Amper;;;;;
60;64;09;1;78;0136;136;Kirchdorf a.d.Amper;85414;11,651933;48,4583;Münchener Umland;gering besiedelt
50;50;09;1;78;0137;;Kranzberg;;;;;
60;64;09;1;78;0137;137;Kranzberg;85402;11,616607;48,406009;Münchener Umland;gering besiedelt
50;50;09;1;78;0138;;Langenbach;;;;;
60;64;09;1;78;0138;138;Langenbach;85416;11,857356;48,440416;Münchener Umland;gering besiedelt
50;50;09;1;78;0140;;Marzling;;;;;
60;64;09;1;78;0140;140;Marzling;85417;11,793717;48,410488;Münchener Umland;gering besiedelt
50;50;09;1;78;0143;;Moosburg a.d.Isar;;;;;
60;63;09;1;78;0143;143;Moosburg a.d.Isar;85368;11,935504;48,467702;Münchener Umland;mittlere Besiedlungsdichte
50;50;09;1;78;0144;;Nandlstadt;;;;;
60;60;09;1;78;0144;144;Nandlstadt;85405;11,805491;48,537446;Münchener Umland;gering besiedelt
50;50;09;1;78;0145;;Neufahrn b.Freising;;;;;
60;64;09;1;78;0145;145;Neufahrn b.Freising;85371;11,66279;48,316081;Münchener Umland;mittlere Besiedlungsdichte
50;54;09;1;78;5127;;Allershausen (VGem);;;;;
60;64;09;1;78;5127;113;Allershausen;85391;11,598275;48,429879;Münchener Umland;gering besiedelt
60;64;09;1;78;5127;150;Paunzhausen;85307;11,566162;48,474909;Münchener Umland;gering besiedelt
50;54;09;1;78;5129;;Mauern (VGem);;;;;
60;64;09;1;78;5129;125;Gammelsdorf;85408;11,949324;48,556063;Münchener Umland;gering besiedelt
60;64;09;1;78;5129;132;Hörgertshausen;85413;11,866009;48,549214;Münchener Umland;gering besiedelt
60;64;09;1;78;5129;142;Mauern;85419;11,897499;48,51714;Münchener Umland;gering besiedelt
60;64;09;1;78;5129;155;Wang;85368;11,935058;48,495301;Münchener Umland;gering besiedelt
50;54;09;1;78;5130;;Zolling (VGem);;;;;
60;64;09;1;78;5130;115;Attenkirchen;85395;11,758765;48,506366;Münchener Umland;gering besiedelt
60;64;09;1;78;5130;129;Haag a.d.Amper;85406;11,832861;48,458593;Münchener Umland;gering besiedelt
60;64;09;1;78;5130;156;Wolfersdorf;85395;11,708788;48,478796;Münchener Umland;gering besiedelt
60;64;09;1;78;5130;157;Zolling;85406;11,771294;48,451521;Münchener Umland;gering besiedelt
40;44;09;1;79;;;Fürstenfeldbruck;;;;;
50;50;09;1;79;0113;;Alling;;;;;
60;64;09;1;79;0113;113;Alling;82239;11,299015;48,141556;Münchener Umland;gering besiedelt
