city_id;city;pop;pop_female;pop_male;year;state
8226056;        Neckargemünd, Stadt;13943;6847;7096;2009;BW
8226058;        Neidenstein;1809;880;929;2009;BW
8226059;        Neulußheim;6606;3205;3401;2009;BW
8226060;        Nußloch;10703;5210;5493;2009;BW
8226062;        Oftersheim;11068;5327;5741;2009;BW
8226063;        Plankstadt;9542;4568;4974;2009;BW
8226065;        Rauenberg, Stadt;7905;3925;3980;2009;BW
8226066;        Reichartshausen;2017;996;1021;2009;BW
8226068;        Reilingen;7142;3496;3646;2009;BW
8226076;        Sandhausen;14433;6985;7448;2009;BW
8226080;        Schönau, Stadt;4550;2211;2339;2009;BW
8226081;        Schönbrunn;2939;1508;1431;2009;BW
8226082;        Schriesheim, Stadt;14907;7258;7649;2009;BW
8226084;        Schwetzingen, Stadt;21834;10557;11277;2009;BW
8226085;        Sinsheim, Stadt;35566;17481;18085;2009;BW
8226086;        Spechbach;1737;848;889;2009;BW
8226091;        Waibstadt, Stadt;5697;2805;2892;2009;BW
8226095;        Walldorf, Stadt;14708;7323;7385;2009;BW
8226096;        Weinheim, Stadt;43627;21153;22474;2009;BW
8226097;        Wiesenbach;3100;1512;1588;2009;BW
8226098;        Wiesloch, Stadt;25952;12701;13251;2009;BW
8226099;        Wilhelmsfeld;3223;1581;1642;2009;BW
8226101;        Zuzenhausen;2151;1052;1099;2009;BW
8226102;        Angelbachtal;4993;2404;2589;2009;BW
8226103;        St. Leon-Rot;12752;6340;6412;2009;BW
8226104;        Lobbach;2400;1198;1202;2009;BW
8226105;        Edingen-Neckarhausen;14293;6898;7395;2009;BW
8226106;        Helmstadt-Bargen;3732;1858;1874;2009;BW
8226107;        Hirschberg an der Bergstraße;9494;4557;4937;2009;BW
8235006;        Altensteig, Stadt;11016;5439;5577;2009;BW
8235007;        Althengstett;7976;3971;4005;2009;BW
8235008;        Bad Liebenzell, Stadt;9374;4496;4878;2009;BW
8235018;        Dobel;2261;1145;1116;2009;BW
8235020;        Ebhausen;4757;2373;2384;2009;BW
8235022;        Egenhausen;1927;971;956;2009;BW
8235025;        Enzklösterle;1204;565;639;2009;BW
8235029;        Gechingen;3827;1895;1932;2009;BW
8235032;        Haiterbach, Stadt;5669;2760;2909;2009;BW
8235033;        Bad Herrenalb, Stadt;7389;3524;3865;2009;BW
8235035;        Höfen an der Enz;1646;842;804;2009;BW
8235046;        Nagold, Stadt;22605;11070;11535;2009;BW
8235047;        Neubulach, Stadt;5554;2761;2793;2009;BW
8235050;        Neuweiler;3126;1608;1518;2009;BW
8235055;        Oberreichenbach;2823;1394;1429;2009;BW
8235057;        Ostelsheim;2436;1229;1207;2009;BW
8235060;        Rohrdorf;1933;970;963;2009;BW
8235065;        Schömberg;8530;4244;4286;2009;BW
8235066;        Simmersfeld;2166;1099;1067;2009;BW
8235067;        Simmozheim;2829;1401;1428;2009;BW
8235073;        Unterreichenbach;2256;1108;1148;2009;BW
8235079;        Bad Wildbad, Stadt;10544;5116;5428;2009;BW
8235080;        Wildberg, Stadt;9941;4908;5033;2009;BW
8235084;        Bad Teinach-Zavelstein, Stadt;2991;1470;1521;2009;BW
8235085;        Calw, Stadt;23275;11648;11627;2009;BW
8236004;        Birkenfeld;10515;5174;5341;2009;BW
8236011;        Eisingen;4480;2158;2322;2009;BW
8236013;        Engelsbrand;4266;2069;2197;2009;BW
8236019;        Friolzheim;3629;1798;1831;2009;BW
8236025;        Heimsheim, Stadt;5458;3120;2338;2009;BW
8236028;        Illingen;7174;3542;3632;2009;BW
8236030;        Ispringen;5963;2840;3123;2009;BW
8236031;        Kieselbronn;3006;1461;1545;2009;BW
8236033;        Knittlingen, Stadt;7604;3716;3888;2009;BW
8236038;        Maulbronn, Stadt;6624;3239;3385;2009;BW
8236039;        Mönsheim;2680;1336;1344;2009;BW
