,city,date,background,law,suspects,crime,party,state,plz,city_id,insgesamt,cycle_1,cycle_2_x,cycle_3_x,crime_count,Anzahl Bewerber,Prozent Frauen,darunter Frauen,year,Land,city_id_bb,cycle_2_y,cycle_3_y,crime_count_party_lr,crime_count_party,crime_count_lr,crime_count_city,party_lr,p_female,Bewerber_city,Frauen_city,bewerber_hit_by_lr,fem_hit_by_lr,bewerber_party_hit_by_lr,fem_party_hit_by_lr,p_female_lr,p_female_city,p_female_party_lr,p_female_diff,p_female_city_diff,p_female_lr_diff,p_female_party_lr_diff,county,index,pop,female,size,share_fem,density,degree_urban,day
16918,Niederorschel,,,,,,CDU,TH,37355.0,16061074.0,,2019.0,,,0.0,32.0,9.375,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.09375,41.0,5.0,0.0,0.0,0.0,0.0,,0.12195121951219512,,-0.0062500000000000056,-0.04471544715447154,,,Eichsfeld,1769.0,5380.0,2675.0,55.73,2.011214953271028,97.0,1.0,
16919,Reinholterode,2019-12-16,Nicht zuzuordnen,185 StGB,0.0,Beleidigung,CDU,TH,37308.0,16061076.0,765.0,2019.0,2019.0,2019.0,1.0,6.0,16.666666666666664,1.0,2019.0,16.0,,2019.0,2019.0,1.0,1.0,0.0,2.0,right,0.16666666666666666,6.0,1.0,6.0,1.0,6.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.06666666666666665,0.06666666666666665,,,Eichsfeld,1757.0,27463.0,13666.0,228.56,2.0095858334552905,75.25,1.0,0.0
16920,Rohrberg,,,,,,CDU,TH,37318.0,16061078.0,,2019.0,,,0.0,6.0,16.666666666666664,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.16666666666666666,6.0,1.0,0.0,0.0,0.0,0.0,,0.16666666666666666,,-0.08333333333333334,-0.08333333333333334,,,Eichsfeld,1759.0,12281.0,6027.0,154.97,2.0376638460262155,74.82758620689656,1.0,
16921,Rustenfelde,,,,,,CDU,TH,37318.0,16061082.0,,2019.0,,,0.0,5.0,40.0,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.4,5.0,2.0,0.0,0.0,0.0,0.0,,0.4,,0.11428571428571432,0.11428571428571432,,,Eichsfeld,1759.0,12281.0,6027.0,154.97,2.0376638460262155,74.82758620689656,1.0,
16922,Steinbach,,,,,,CDU,TH,37308.0,16061089.0,,2019.0,,,0.0,5.0,20.0,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2,5.0,1.0,0.0,0.0,0.0,0.0,,0.2,,,,,,Eichsfeld,1757.0,27463.0,13666.0,228.56,2.0095858334552905,75.25,1.0,
16923,Steinheuterode,,,,,,CDU,TH,37318.0,16061091.0,,2019.0,,,0.0,7.0,28.57142857142857,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2857142857142857,7.0,2.0,0.0,0.0,0.0,0.0,,0.2857142857142857,,0.2857142857142857,0.2857142857142857,,,Eichsfeld,1759.0,12281.0,6027.0,154.97,2.0376638460262155,74.82758620689656,1.0,
16924,Tastungen,,,,,,CDU,TH,37339.0,16061094.0,,2019.0,,,0.0,3.0,0.0,0.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Eichsfeld,1763.0,13839.0,6901.0,129.8,2.0053615418055353,116.25,1.0,
16925,Uder,,,,,,CDU,TH,37318.0,16061097.0,,2019.0,,,0.0,19.0,15.789473684210526,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,2.0,right,0.15789473684210525,19.0,3.0,0.0,0.0,0.0,0.0,,0.15789473684210525,,-0.07739938080495357,-0.07739938080495357,,,Eichsfeld,1759.0,12281.0,6027.0,154.97,2.0376638460262155,74.82758620689656,1.0,
16926,Wachstedt,,,,,,CDU,TH,37359.0,16061101.0,,2019.0,,,0.0,2.0,50.0,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.5,7.0,1.0,0.0,0.0,0.0,0.0,,0.14285714285714285,,0.07142857142857145,-0.05714285714285716,,,Eichsfeld,1771.0,4746.0,2359.0,62.8,2.0118694362017804,83.4,1.0,
16927,Wingerode,,,,,,CDU,TH,37327.0,16061107.0,,2019.0,,,0.0,12.0,8.333333333333332,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,3.0,right,0.08333333333333333,12.0,1.0,0.0,0.0,0.0,0.0,,0.08333333333333333,,0.08333333333333333,0.08333333333333333,,,Eichsfeld,1761.0,21284.0,10690.0,125.56,1.9910196445275958,147.0,2.0,
16928,Schimberg,,,,,,CDU,TH,37308.0,16061113.0,,2019.0,,,0.0,11.0,27.27272727272727,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2727272727272727,11.0,3.0,0.0,0.0,0.0,0.0,,0.2727272727272727,,0.1727272727272727,0.1727272727272727,,,Eichsfeld,1757.0,27463.0,13666.0,228.56,2.0095858334552905,75.25,1.0,
16929,Teistungen,,,,,,CDU,TH,37339.0,16061114.0,,2019.0,,,0.0,15.0,6.666666666666667,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.06666666666666667,26.0,3.0,0.0,0.0,0.0,0.0,,0.11538461538461539,,0.06666666666666667,0.11538461538461539,,,Eichsfeld,1763.0,13839.0,6901.0,129.8,2.0053615418055353,116.25,1.0,
16930,Leinefelde-Worbis,2019-06-10,Nicht zuzuordnen,303 StGB,0.0,Sachbeschadigung,CDU,TH,37327.0,16061115.0,20115.0,2019.0,2019.0,2019.0,1.0,26.0,15.384615384615383,4.0,2019.0,16.0,,2019.0,2019.0,2.0,2.0,0.0,3.0,right,0.15384615384615385,80.0,18.0,52.0,8.0,52.0,8.0,0.15384615384615385,0.225,0.15384615384615385,-0.06354515050167223,-0.01944444444444443,,,Eichsfeld,1761.0,21284.0,10690.0,125.56,1.9910196445275958,147.0,2.0,0.0
16932,Am Ohmberg,,,,,,CDU,TH,37345.0,16061116.0,,2019.0,,,0.0,18.0,0.0,0.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,0.0,,-0.0625,-0.0625,,,Eichsfeld,1765.0,8126.0,4031.0,126.25999999999999,2.015876953609526,81.5,1.0,
16933,Sonnenstein,,,,,,CDU,TH,37345.0,16061117.0,,2019.0,,,0.0,13.0,15.384615384615383,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.15384615384615385,13.0,2.0,0.0,0.0,0.0,0.0,,0.15384615384615385,,-0.06837606837606836,-0.06837606837606836,,,Eichsfeld,1765.0,8126.0,4031.0,126.25999999999999,2.015876953609526,81.5,1.0,
16934,Dingelstadt,2019-09-26,Nicht zuzuordnen,STGB-303,0.0,Sachbeschadigung,CDU,TH,37351.0,16061118.0,6887.0,2019.0,2019.0,2019.0,1.0,20.0,10.0,2.0,2019.0,16.0,,2019.0,2019.0,3.0,3.0,0.0,8.0,right,0.1,73.0,8.0,62.0,7.0,60.0,6.0,0.11290322580645161,0.1095890410958904,0.1,-0.0875,,,,Eichsfeld,1767.0,6887.0,3438.0,59.39,2.003199534613147,116.0,1.0,3.0
16937,Ellrich,,,,,,CDU,TH,99755.0,16062005.0,,2019.0,,,0.0,18.0,33.33333333333333,6.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.3333333333333333,55.0,12.0,0.0,0.0,0.0,0.0,,0.21818181818181817,,0.1333333333333333,0.054916512059369205,,,Nordhausen,4603.0,7549.0,3805.0,130.5,1.9839684625492773,56.5,1.0,
16938,Grosslohra,,,,,,CDU,TH,99759.0,16062009.0,,2019.0,,,0.0,4.0,0.0,0.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Nordhausen,4605.0,4450.0,2186.0,54.67,2.0356816102470265,74.66666666666667,1.0,
16939,Niedergebra,,,,,,CDU,TH,99759.0,16062037.0,,2019.0,,,0.0,8.0,37.5,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.375,8.0,3.0,0.0,0.0,0.0,0.0,,0.375,,0.0,0.0,,,Nordhausen,4605.0,4450.0,2186.0,54.67,2.0356816102470265,74.66666666666667,1.0,
16940,Nordhausen,,,,,,CDU,TH,99734.0,16062041.0,,2019.0,,,0.0,32.0,25.0,8.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,17.0,right,0.25,347.0,101.0,0.0,0.0,0.0,0.0,,0.2910662824207493,,-0.16666666666666669,-0.10893371757925074,,,Nordhausen,4597.0,41726.0,21193.0,108.23,1.9688576416741377,386.0,2.0,
16941,Sollstedt,,,,,,CDU,TH,99759.0,16062049.0,,2019.0,,,0.0,7.0,28.57142857142857,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2857142857142857,22.0,10.0,0.0,0.0,0.0,0.0,,0.45454545454545453,,-0.0892857142857143,0.01704545454545453,,,Nordhausen,4605.0,4450.0,2186.0,54.67,2.0356816102470265,74.66666666666667,1.0,
16942,Werther,,,,,,CDU,TH,99735.0,16062063.0,,2019.0,,,0.0,9.0,22.22222222222222,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,3.0,right,0.2222222222222222,19.0,5.0,0.0,0.0,0.0,0.0,,0.2631578947368421,,0.09722222222222221,0.029824561403508754,,,Nordhausen,4599.0,4205.0,2119.0,80.41,1.9844266163284567,53.5,1.0,
16943,Heringen/Helme,,,,,,CDU,TH,99765.0,16062064.0,,2019.0,,,0.0,13.0,7.6923076923076925,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.07692307692307693,15.0,1.0,0.0,0.0,0.0,0.0,,0.06666666666666667,,-0.04072398190045248,-0.04444444444444444,,,Nordhausen,4608.0,6635.0,3254.0,101.34,2.0390288875230484,78.0,1.0,
16944,Harztor,,,,,,CDU,TH,99768.0,16062065.0,,2019.0,,,0.0,20.0,35.0,7.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.35,30.0,9.0,0.0,0.0,0.0,0.0,,0.3,,0.14999999999999997,0.07419354838709677,,,Nordhausen,4610.0,7577.0,3860.0,109.38,1.9629533678756477,69.0,2.0,
16945,Bleicherode,,,,,,CDU,TH,99752.0,16062066.0,,2019.0,,,0.0,15.0,40.0,6.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,2.0,right,0.4,48.0,16.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,0.08421052631578951,,,,Nordhausen,4601.0,11274.0,5605.0,129.36,2.0114183764495985,61.666666666666664,2.0,
16946,Bad Salzungen,2019-09-10,Nicht zuzuordnen,303 StGB,0.0,Sachbeschadigung,CDU,TH,36433.0,16063003.0,23455.0,2019.0,2019.0,2019.0,1.0,26.0,23.07692307692308,6.0,2019.0,16.0,,2019.0,2019.0,3.0,4.0,0.0,16.0,right,0.23076923076923078,217.0,68.0,185.0,59.0,78.0,18.0,0.31891891891891894,0.31336405529953915,0.23076923076923078,-0.0692307692307692,-0.034950551442033906,,,Wartburgkreis,1695.0,25168.0,12764.0,160.65,1.971795675336885,155.0,2.0,1.0
16950,Barchfeld-Immelborn,,,,,,CDU,TH,36456.0,16063004.0,,2019.0,,,0.0,16.0,18.75,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.1875,24.0,5.0,0.0,0.0,0.0,0.0,,0.20833333333333334,,-0.10661764705882354,-0.033045977011494254,,,Wartburgkreis,1701.0,4607.0,2329.0,23.98,1.9781021897810218,192.0,1.0,
16951,Buttlar,,,,,,CDU,TH,36419.0,16063011.0,,2019.0,,,0.0,10.0,10.0,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.1,16.0,2.0,0.0,0.0,0.0,0.0,,0.125,,-0.06666666666666665,-0.032894736842105254,,,Wartburgkreis,1693.0,7112.0,3520.0,125.58,2.0204545454545455,44.25,1.0,
16952,Creuzburg,,,,,,CDU,TH,,,,2019.0,,,0.0,10.0,10.0,1.0,,,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,,,,,,,,,,,,
16953,Empfertshausen,,,,,,CDU,TH,36452.0,16063023.0,,2019.0,,,0.0,2.0,0.0,0.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,Wartburgkreis,1699.0,6348.0,3121.0,99.31,2.0339634732457545,86.0,1.0,
16954,Frankenroda,,,,,,CDU,TH,99826.0,16063028.0,,2019.0,,,0.0,2.0,100.0,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,1.0,,,,,,Wartburgkreis,4618.0,3088.0,1522.0,55.36,2.028909329829172,58.166666666666664,1.0,
16955,Geisa,,,,,,CDU,TH,36419.0,16063032.0,,2019.0,,,0.0,15.0,20.0,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2,19.0,4.0,0.0,0.0,0.0,0.0,,0.21052631578947367,,0.14444444444444446,0.15789473684210525,,,Wartburgkreis,1693.0,7112.0,3520.0,125.58,2.0204545454545455,44.25,1.0,
16956,Gerstengrund,,,,,,CDU,TH,36419.0,16063033.0,,2019.0,,,0.0,6.0,16.666666666666664,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.16666666666666666,6.0,1.0,0.0,0.0,0.0,0.0,,0.16666666666666666,,-0.16666666666666666,-0.16666666666666666,,,Wartburgkreis,1693.0,7112.0,3520.0,125.58,2.0204545454545455,44.25,1.0,
16957,Mihla,,,,,,CDU,TH,,,,2019.0,,,0.0,14.0,7.142857142857142,1.0,,,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
16958,Ruhla,,,,,,CDU,TH,99842.0,16063066.0,,2019.0,,,0.0,17.0,11.76470588235294,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.11764705882352941,28.0,5.0,0.0,0.0,0.0,0.0,,0.17857142857142858,,0.0,-0.07142857142857142,,,Wartburgkreis,4628.0,5456.0,2770.0,38.55,1.9696750902527076,142.0,1.0,
16959,Schleid,,,,,,CDU,TH,36419.0,16063068.0,,2019.0,,,0.0,14.0,7.142857142857142,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.07142857142857142,14.0,1.0,0.0,0.0,0.0,0.0,,0.07142857142857142,,0.004761904761904759,0.004761904761904759,,,Wartburgkreis,1693.0,7112.0,3520.0,125.58,2.0204545454545455,44.25,1.0,
16960,Seebach,,,,,,CDU,TH,99846.0,16063071.0,,2019.0,,,0.0,15.0,26.666666666666668,4.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.26666666666666666,15.0,4.0,0.0,0.0,0.0,0.0,,0.26666666666666666,,-0.03768115942028988,-0.03768115942028988,,,Wartburgkreis,4630.0,1797.0,906.0,3.62,1.9834437086092715,496.0,2.0,
16961,Treffurt,,,,,,CDU,TH,99830.0,16063076.0,,2019.0,,,0.0,13.0,23.07692307692308,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.23076923076923078,13.0,3.0,0.0,0.0,0.0,0.0,,0.23076923076923078,,-0.1192307692307692,-0.1192307692307692,,,Wartburgkreis,4620.0,6034.0,3003.0,72.46,2.0093240093240095,83.0,1.0,
16962,Unterbreizbach,,,,,,CDU,TH,36414.0,16063078.0,,2019.0,,,0.0,23.0,13.043478260869565,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.13043478260869565,50.0,12.0,0.0,0.0,0.0,0.0,,0.24,,-0.04197901049475264,0.012727272727272726,,,Wartburgkreis,1691.0,3417.0,1667.0,30.03,2.0497900419916015,114.0,1.0,
16963,Wutha-Farnroda,,,,,,CDU,TH,99848.0,16063092.0,,2019.0,,,0.0,14.0,21.428571428571427,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.21428571428571427,22.0,5.0,0.0,0.0,0.0,0.0,,0.22727272727272727,,0.21428571428571427,0.0367965367965368,,,Wartburgkreis,4632.0,6335.0,3065.0,36.61,2.066884176182708,173.0,2.0,
16964,Moorgrund,,,,,,CDU,TH,,,,2019.0,,,0.0,16.0,25.0,4.0,,,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.125,,,,,,,,,,,,
16965,Gerstungen,,,,,,CDU,TH,99834.0,16063097.0,,2019.0,,,0.0,20.0,10.0,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,1.0,right,0.1,24.0,3.0,0.0,0.0,0.0,0.0,,0.125,,0.1,0.0661764705882353,,,Wartburgkreis,4624.0,9100.0,4421.0,149.98,2.0583578375933045,61.0,1.0,
16966,Bad Liebenstein,,,,,,CDU,TH,36448.0,16063099.0,,2019.0,,,0.0,20.0,35.0,7.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,2.0,right,0.35,46.0,18.0,0.0,0.0,0.0,0.0,,0.391304347826087,,,,,,Wartburgkreis,1697.0,7748.0,3999.0,48.81,1.9374843710927732,159.0,2.0,
16967,Krayenberggemeinde,,,,,,CDU,TH,36460.0,16063101.0,,2019.0,,,0.0,11.0,18.181818181818183,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.18181818181818182,33.0,7.0,0.0,0.0,0.0,0.0,,0.21212121212121213,,-0.018181818181818188,0.04545454545454547,,,Wartburgkreis,1705.0,5105.0,2532.0,31.63,2.0161927330173777,161.0,1.0,
16968,Werra-Suhl-Tal,,,,,,CDU,TH,99837.0,16063103.0,,2019.0,,,0.0,12.0,16.666666666666664,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.16666666666666666,12.0,2.0,0.0,0.0,0.0,0.0,,0.16666666666666666,,,,,,Wartburgkreis,4626.0,6398.0,3154.0,77.67,2.0285351934051996,82.0,1.0,
16969,Bad Langensalza,,,,,,CDU,TH,99947.0,16064003.0,,2019.0,,,0.0,24.0,41.66666666666667,10.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.4166666666666667,64.0,29.0,0.0,0.0,0.0,0.0,,0.453125,,0.16666666666666669,0.13109110169491528,,,Unstrut-Hainich-Kreis,4650.0,19873.0,10057.0,181.96,1.9760365914288556,62.0,1.0,
16970,Bad Tennstedt,,,,,,CDU,TH,99955.0,16064004.0,,2019.0,,,0.0,6.0,16.666666666666664,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,2.0,right,0.16666666666666666,21.0,6.0,0.0,0.0,0.0,0.0,,0.2857142857142857,,0.08333333333333333,0.06349206349206349,,,Unstrut-Hainich-Kreis,4652.0,8213.0,4061.0,128.85,2.022408273824181,49.7,1.0,
16971,Dunwald,,,,,,CDU,TH,99976.0,16064014.0,,2019.0,,,0.0,13.0,23.07692307692308,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.23076923076923078,13.0,3.0,0.0,0.0,0.0,0.0,,0.23076923076923078,,0.06410256410256412,0.06410256410256412,,,Unstrut-Hainich-Kreis,4658.0,7394.0,3603.0,108.3,2.05217873993894,71.0,1.0,
16972,Herbsleben,2019-10-16,Nicht zuzuordnen,303 StGB,1.0,Sachbeschadigung,CDU,TH,99955.0,16064022.0,2924.0,2019.0,2019.0,2019.0,1.0,19.0,10.526315789473683,2.0,2019.0,16.0,,2019.0,2019.0,3.0,3.0,0.0,5.0,right,0.10526315789473684,66.0,15.0,57.0,6.0,57.0,6.0,0.10526315789473684,0.22727272727272727,0.10526315789473684,0.005263157894736831,-0.13939393939393938,,,Unstrut-Hainich-Kreis,4652.0,8213.0,4061.0,128.85,2.022408273824181,49.7,1.0,2.0
16975,Korner,,,,,,CDU,TH,99998.0,16064037.0,,2019.0,,,0.0,6.0,0.0,0.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,10.0,1.0,0.0,0.0,0.0,0.0,,0.1,,-0.16666666666666666,-0.15,,,Unstrut-Hainich-Kreis,4669.0,1638.0,824.0,30.83,1.9878640776699028,53.0,1.0,
16976,Kutzleben,,,,,,CDU,TH,99955.0,16064038.0,,2019.0,,,0.0,7.0,28.57142857142857,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2857142857142857,7.0,2.0,0.0,0.0,0.0,0.0,,0.2857142857142857,,0.14285714285714285,0.14285714285714285,,,Unstrut-Hainich-Kreis,4652.0,8213.0,4061.0,128.85,2.022408273824181,49.7,1.0,
16977,Muhlhausen/Thuringen,,,,,,CDU,TH,99974.0,16064046.0,,2019.0,,,0.0,35.0,40.0,14.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.4,118.0,44.0,0.0,0.0,0.0,0.0,,0.3728813559322034,,0.12,0.055234297108674,,,Unstrut-Hainich-Kreis,4656.0,39190.0,20067.0,175.29000000000002,1.952957592066577,173.0,2.0,
16978,Obermehler,,,,,,CDU,TH,,,,2019.0,,,0.0,12.0,8.333333333333332,1.0,,,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.21666666666666667,,,,,,,,,,,,
16979,Rodeberg,,,,,,CDU,TH,99976.0,16064055.0,,2019.0,,,0.0,21.0,23.809523809523807,5.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.23809523809523808,21.0,5.0,0.0,0.0,0.0,0.0,,0.23809523809523808,,-0.011904761904761918,-0.011904761904761918,,,Unstrut-Hainich-Kreis,4658.0,7394.0,3603.0,108.3,2.05217873993894,71.0,1.0,
16980,Schlotheim,,,,,,CDU,TH,,,,2019.0,,,0.0,14.0,28.57142857142857,4.0,,,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.047619047619047616,,,,,,,,,,,,
16981,Schonstedt,,,,,,CDU,TH,99947.0,16064058.0,,2019.0,,,0.0,6.0,16.666666666666664,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,1.0,right,0.16666666666666666,9.0,2.0,0.0,0.0,0.0,0.0,,0.2222222222222222,,-0.033333333333333354,-0.02777777777777779,,,Unstrut-Hainich-Kreis,4650.0,19873.0,10057.0,181.96,1.9760365914288556,62.0,1.0,
16982,Unstruttal,,,,,,CDU,TH,99974.0,16064071.0,,2019.0,,,0.0,8.0,0.0,0.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,18.0,3.0,0.0,0.0,0.0,0.0,,0.16666666666666666,,-0.09090909090909091,-0.06666666666666668,,,Unstrut-Hainich-Kreis,4656.0,39190.0,20067.0,175.29000000000002,1.952957592066577,173.0,2.0,
16983,Menteroda,,,,,,CDU,TH,99996.0,16064072.0,,2019.0,,,0.0,9.0,44.44444444444444,4.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.4444444444444444,12.0,6.0,0.0,0.0,0.0,0.0,,0.5,,0.0,0.038461538461538436,,,Unstrut-Hainich-Kreis,4667.0,1920.0,964.0,27.35,1.991701244813278,70.0,1.0,
16984,Anrode,,,,,,CDU,TH,99976.0,16064073.0,,2019.0,,,0.0,15.0,6.666666666666667,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.06666666666666667,15.0,1.0,0.0,0.0,0.0,0.0,,0.06666666666666667,,0.004166666666666666,0.004166666666666666,,,Unstrut-Hainich-Kreis,4658.0,7394.0,3603.0,108.3,2.05217873993894,71.0,1.0,
16985,Sudeichsfeld,,,,,,CDU,TH,99988.0,16064074.0,,2019.0,,,0.0,20.0,10.0,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.1,20.0,2.0,0.0,0.0,0.0,0.0,,0.1,,-0.04999999999999999,-0.04999999999999999,,,Unstrut-Hainich-Kreis,4661.0,6604.0,3275.0,60.02,2.0164885496183205,110.0,1.0,
16986,Unstrut-Hainich,,,,,,CDU,TH,99991.0,16064076.0,,2019.0,,,0.0,26.0,11.538461538461538,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.11538461538461539,26.0,3.0,0.0,0.0,0.0,0.0,,0.11538461538461539,,,,,,Unstrut-Hainich-Kreis,4663.0,5181.0,2585.0,94.34,2.0042553191489363,55.0,1.0,
16987,Abtsbessingen,,,,,,CDU,TH,99713.0,16065001.0,,2019.0,,,0.0,9.0,33.33333333333333,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.3333333333333333,9.0,3.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,-0.06666666666666671,-0.06666666666666671,,,Kyffhäuserkreis,4593.0,6351.0,3066.0,187.82,2.0714285714285716,34.75,1.0,
16988,Bad Frankenhausen/Kyffhauser,,,,,,CDU,TH,6567.0,16065003.0,,2019.0,,,0.0,19.0,26.31578947368421,5.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2631578947368421,61.0,21.0,0.0,0.0,0.0,0.0,,0.3442622950819672,,-0.10526315789473684,-0.055737704918032815,,,Kyffhäuserkreis,385.0,10139.0,5155.0,91.06,1.9668283220174587,111.0,2.0,
16989,Clingen,,,,,,CDU,TH,99718.0,16065012.0,,2019.0,,,0.0,15.0,6.666666666666667,1.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.06666666666666667,18.0,2.0,0.0,0.0,0.0,0.0,,0.1111111111111111,,-0.024242424242424246,-0.0888888888888889,,,Kyffhäuserkreis,4595.0,8854.0,4406.0,145.59,2.00953245574217,60.666666666666664,1.0,
16990,Ebeleben,,,,,,CDU,TH,99713.0,16065014.0,,2019.0,,,0.0,6.0,33.33333333333333,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,0.20833333333333331,0.05747126436781608,,,Kyffhäuserkreis,4593.0,6351.0,3066.0,187.82,2.0714285714285716,34.75,1.0,
16991,Greussen,,,,,,CDU,TH,99718.0,16065023.0,,2019.0,,,0.0,9.0,33.33333333333333,3.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.3333333333333333,22.0,4.0,0.0,0.0,0.0,0.0,,0.18181818181818182,,0.17948717948717946,0.009404388714733536,,,Kyffhäuserkreis,4595.0,8854.0,4406.0,145.59,2.00953245574217,60.666666666666664,1.0,
16992,Helbedundorf,,,,,,CDU,TH,99713.0,16065032.0,,2019.0,,,0.0,11.0,18.181818181818183,2.0,,16.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.18181818181818182,11.0,2.0,0.0,0.0,0.0,0.0,,0.18181818181818182,,0.1048951048951049,0.1048951048951049,,,Kyffhäuserkreis,4593.0,6351.0,3066.0,187.82,2.0714285714285716,34.75,1.0,
