Satz-art;Text-kenn-zeichen;Land;RB;Kreis;VB;Gem;Gemeindename;;insgesamt;männlich;weiblich;je km2;plz;Längengrad;Breitengrad;key_travel;Reisegebiete;Schlüssel;Grad der Verstädterung
60;64;3;4;57;12;12;Jemgum;78,48; 3 622; 1 864; 1 758;46;26844;7,2258;53,1554;;;;
50;50;3;4;57;13;;Leer (Ostfriesland), Stadt;;;;;;;;;;;;
60;63;3;4;57;13;13;Leer (Ostfriesland), Stadt;70,29; 34 288; 16 931; 17 357;488;26789;7,2705;53,1346;;;;
50;50;3;4;57;14;;Moormerland;;;;;;;;;;;;
60;64;3;4;57;14;14;Moormerland;122,29; 22 456; 11 039; 11 417;184;26802;7,2545;53,1931;;;;
50;50;3;4;57;17;;Ostrhauderfehn;;;;;;;;;;;;
60;64;3;4;57;17;17;Ostrhauderfehn;51; 10 635; 5 314; 5 321;209;26842;7,3702;53,0823;;;;
50;50;3;4;57;18;;Rhauderfehn;;;;;;;;;;;;
60;64;3;4;57;18;18;Rhauderfehn;102,92; 17 274; 8 461; 8 813;168;26817;7,325;53,0851;;;;
50;50;3;4;57;20;;Uplengen;;;;;;;;;;;;
60;64;3;4;57;20;20;Uplengen;148,81; 11 469; 5 732; 5 737;77;26670;7,4623;53,1754;;;;
50;50;3;4;57;21;;Weener, Stadt;;;;;;;;;;;;
60;63;3;4;57;21;21;Weener, Stadt;81,24; 15 711; 7 777; 7 934;193;26826;7,2059;53,0956;;;;
50;50;3;4;57;22;;Westoverledingen;;;;;;;;;;;;
60;64;3;4;57;22;22;Westoverledingen;112,07; 19 915; 9 862; 10 053;178;26810;7,2552;53,0928;;;;
50;50;3;4;57;24;;Bunde;;;;;;;;;;;;
60;64;3;4;57;24;24;Bunde;121; 7 548; 3 764; 3 784;62;26831;7,1609;53,1104;;;;
50;52;3;4;57;5402;;Hesel;;;;;;;;;;;;
60;64;3;4;57;5402;3;Brinkum;5,51;646;334;312;117;26835;7,3332;53,1603;;;;
60;64;3;4;57;5402;9;Firrel;8,26;827;413;414;100;26835;7,3943;53,1958;;;;
60;64;3;4;57;5402;10;Hesel;44; 4 113; 2 064; 2 049;93;26835;7,3537;53,1819;;;;
60;64;3;4;57;5402;11;Holtland;14,66; 2 330; 1 121; 1 209;159;26835;7,3443;53,164;;;;
60;64;3;4;57;5402;15;Neukamperfehn;6,28; 1 639;802;837;261;26835;7,3327;53,2016;;;;
60;64;3;4;57;5402;19;Schwerinsdorf;5,59;747;358;389;134;26835;7,3933;53,1836;;;;
50;52;3;4;57;5403;;Jümme;;;;;;;;;;;;
60;64;3;4;57;5403;6;Detern, Flecken;43,3; 2 698; 1 339; 1 359;62;26847;7,403;53,1237;;;;
60;64;3;4;57;5403;8;Filsum;23,76; 2 082; 1 041; 1 041;88;26849;7,3732;53,1442;;;;
60;64;3;4;57;5403;16;Nortmoor;15,28; 1 651;843;808;108;26845;7,3343;53,1451;;;;
50;50;3;4;57;9501;;Insel Lütje Hörn, gemfr. Gebiet;;;;;;;;;;;;
60;66;3;4;57;9501;501;Insel Lütje Hörn, gemfr. Gebiet;0,31;0;0;0;0;;0;0;;;;
40;44;3;4;58;;;Oldenburg;;;;;;;;;;;;
50;50;3;4;58;3;;Dötlingen;;;;;;;;;;;;
60;64;3;4;58;3;3;Dötlingen;101,84; 6 103; 3 072; 3 031;60;27801;8,2254;52,5611;;;;
50;50;3;4;58;5;;Ganderkesee;;;;;;;;;;;;
60;64;3;4;58;5;5;Ganderkesee;138,26; 30 896; 15 103; 15 793;223;27777;8,3251;53,0203;;;;
50;50;3;4;58;7;;Großenkneten;;;;;;;;;;;;
60;64;3;4;58;7;7;Großenkneten;176,26; 13 712; 6 916; 6 796;78;26197;8,1523;52,5641;;;;
50;50;3;4;58;9;;Hatten;;;;;;;;;;;;
60;64;3;4;58;9;9;Hatten;103,55; 13 932; 6 913; 7 019;135;26209;8,2019;53,022;;;;
50;50;3;4;58;10;;Hude (Oldb);;;;;;;;;;;;
60;64;3;4;58;10;10;Hude (Oldb);124,63; 15 785; 7 874; 7 911;127;27798;8,2728;53,0645;;;;
50;50;3;4;58;13;;Wardenburg;;;;;;;;;;;;
60;64;3;4;58;13;13;Wardenburg;118,67; 16 003; 7 837; 8 166;135;26203;8,1152;53,0335;;;;
50;50;3;4;58;14;;Wildeshausen, Stadt;;;;;;;;;;;;
60;63;3;4;58;14;14;Wildeshausen, Stadt;89,48; 19 042; 9 340; 9 702;213;27793;8,2555;52,5341;;;;
50;52;3;4;58;5401;;Harpstedt;;;;;;;;;;;;
60;64;3;4;58;5401;1;Beckeln;33,42;827;425;402;25;27243;8,3455;52,5141;;;;
60;64;3;4;58;5401;2;Colnrade;18,45;833;452;381;45;27243;8,2831;52,4919;;;;
60;64;3;4;58;5401;4;Dünsen;10,85; 1 173;602;571;108;27243;8,3838;52,5538;;;;
60;64;3;4;58;5401;6;Groß Ippener;28,06; 1 140;548;592;41;27243;8,3705;52,5733;;;;
60;64;3;4;58;5401;8;Harpstedt, Flecken;23,45; 4 452; 2 190; 2 262;190;27243;8,3512;52,5433;;;;
60;64;3;4;58;5401;11;Kirchseelte;14,98; 1 249;644;605;83;27243;8,4039;52,5653;;;;
60;64;3;4;58;5401;12;Prinzhöfte;41,98;770;396;374;18;27243;8,3349;52,566;;;;
60;64;3;4;58;5401;15;Winkelsett;39,18;654;329;325;17;27243;8,3141;52,5221;;;;
40;44;3;4;59;;;Osnabrück;;;;;;;;;;;;
50;50;3;4;59;3;;Bad Essen;;;;;;;;;;;;
60;64;3;4;59;3;3;Bad Essen;103,31; 15 706; 7 700; 8 006;152;49152;8,2038;52,191;;;;
50;50;3;4;59;4;;Bad Iburg, Stadt;;;;;;;;;;;;
60;63;3;4;59;4;4;Bad Iburg, Stadt;36,5; 11 519; 5 528; 5 991;316;49186;8,0243;52,0923;;;;
50;50;3;4;59;5;;Bad Laer;;;;;;;;;;;;
60;64;3;4;59;5;5;Bad Laer;46,81; 9 181; 4 543; 4 638;196;49196;8,0514;52,0603;;;;
50;50;3;4;59;6;;Bad Rothenfelde;;;;;;;;;;;;
60;64;3;4;59;6;6;Bad Rothenfelde;18,21; 7 346; 3 453; 3 893;403;49214;8,0939;52,0632;;;;
50;50;3;4;59;8;;Belm;;;;;;;;;;;;
60;64;3;4;59;8;8;Belm;46,67; 13 717; 6 739; 6 978;294;49191;8,0826;52,1808;;;;
50;50;3;4;59;12;;Bissendorf;;;;;;;;;;;;
60;64;3;4;59;12;12;Bissendorf;96,37; 14 295; 7 056; 7 239;148;49143;8,1007;52,1408;;;;
50;50;3;4;59;13;;Bohmte;;;;;;;;;;;;
60;64;3;4;59;13;13;Bohmte;110,75; 13 024; 6 517; 6 507;118;49163;8,1849;52,2203;;;;
50;50;3;4;59;14;;Bramsche, Stadt;;;;;;;;;;;;
60;63;3;4;59;14;14;Bramsche, Stadt;183,33; 31 033; 17 053; 13 980;169;49565;7,5845;52,2424;;;;
50;50;3;4;59;15;;Dissen am Teutoburger Wald, Stadt;;;;;;;;;;;;
60;63;3;4;59;15;15;Dissen am Teutoburger Wald, Stadt;31,9; 9 291; 4 675; 4 616;291;49201;8,1205;52,0653;;;;
50;50;3;4;59;19;;Georgsmarienhütte, Stadt;;;;;;;;;;;;
60;63;3;4;59;19;19;Georgsmarienhütte, Stadt;55,44; 32 130; 15 636; 16 494;580;49124;8,0203;52,1223;;;;
50;50;3;4;59;20;;Hagen am Teutoburger Wald;;;;;;;;;;;;
60;64;3;4;59;20;20;Hagen am Teutoburger Wald;34,5; 14 099; 6 950; 7 149;409;49170;7,5841;52,115;;;;
50;50;3;4;59;21;;Hasbergen;;;;;;;;;;;;
60;64;3;4;59;21;21;Hasbergen;21,73; 11 149; 5 440; 5 709;513;49205;7,5721;52,1435;;;;
50;50;3;4;59;22;;Hilter am Teutoburger Wald;;;;;;;;;;;;
60;64;3;4;59;22;22;Hilter am Teutoburger Wald;52,6; 10 206; 5 032; 5 174;194;49176;8,0846;52,0822;;;;
50;50;3;4;59;24;;Melle, Stadt;;;;;;;;;;;;
60;63;3;4;59;24;24;Melle, Stadt;254; 46 352; 22 897; 23 455;182;49324;8,2008;52,1206;;;;
50;50;3;4;59;29;;Ostercappeln;;;;;;;;;;;;
60;64;3;4;59;29;29;Ostercappeln;100,19; 9 537; 4 682; 4 855;95;49179;8,1334;52,2044;;;;
50;50;3;4;59;33;;Wallenhorst;;;;;;;;;;;;
60;64;3;4;59;33;33;Wallenhorst;47,19; 23 788; 11 719; 12 069;504;49134;8,0055;52,2102;;;;
50;50;3;4;59;34;;Glandorf;;;;;;;;;;;;
60;64;3;4;59;34;34;Glandorf;59,88; 6 734; 3 432; 3 302;112;49219;7,595;52,051;;;;
50;52;3;4;59;5401;;Artland;;;;;;;;;;;;
60;64;3;4;59;5401;7;Badbergen;79,12; 4 560; 2 395; 2 165;58;49635;7,5852;52,3759;;;;
60;64;3;4;59;5401;25;Menslage;65,18; 2 514; 1 295; 1 219;39;49637;7,4908;52,403;;;;
60;64;3;4;59;5401;28;Nortrup;27,08; 2 980; 1 494; 1 486;110;49638;7,5139;52,3648;;;;
60;63;3;4;59;5401;30;Quakenbrück, Stadt;17,95; 12 806; 6 349; 6 457;713;49610;7,5723;52,4033;;;;
50;52;3;4;59;5402;;Bersenbrück;;;;;;;;;;;;
60;64;3;4;59;5402;1;Alfhausen;39,33; 3 820; 1 956; 1 864;97;49594;7,5713;52,3012;;;;
60;64;3;4;59;5402;2;Ankum;66,32; 7 165; 3 576; 3 589;108;49577;7,5217;52,3228;;;;
60;63;3;4;59;5402;10;Bersenbrück, Stadt;42,54; 7 964; 3 931; 4 033;187;49593;7,5652;52,3319;;;;
60;64;3;4;59;5402;16;Eggermühlen;27,4; 1 738;880;858;63;49577;7,4856;52,3358;;;;
60;64;3;4;59;5402;18;Gehrde;36,37; 2 515; 1 248; 1 267;69;49596;8,0027;52,344;;;;
60;64;3;4;59;5402;23;Kettenkamp;12,88; 1 709;884;825;133;49577;7,4948;52,3511;;;;
60;64;3;4;59;5402;31;Rieste;30,6; 3 269; 1 662; 1 607;107;49597;8,0043;52,2903;;;;
50;52;3;4;59;5403;;Fürstenau;;;;;;;;;;;;
60;64;3;4;59;5403;9;Berge;66,78; 3 702; 1 861; 1 841;55;49626;7,4451;52,3716;;;;
60;64;3;4;59;5403;11;Bippen;79,24; 3 008; 1 498; 1 510;38;49626;7,4425;52,3457;;;;
60;63;3;4;59;5403;17;Fürstenau, Stadt;78,62; 9 804; 4 807; 4 997;125;49584;7,4029;52,306;;;;
50;52;3;4;59;5404;;Neuenkirchen;;;;;;;;;;;;
60;64;3;4;59;5404;26;Merzen;52,95; 4 043; 2 077; 1 966;76;49586;7,4949;52,2837;;;;
60;64;3;4;59;5404;27;Neuenkirchen;57,51; 4 553; 2 274; 2 279;79;49586;13,2213;53,3551;;;;
60;64;3;4;59;5404;32;Voltlage;42,35; 1 799;917;882;42;49599;7,4441;52,2549;;;;
40;44;3;4;60;;;Vechta;;;;;;;;;;;;
50;50;3;4;60;1;;Bakum;;;;;;;;;;;;
60;64;3;4;60;1;1;Bakum;78,71; 5 799; 2 901; 2 898;74;49456;8,1139;52,4433;;;;
50;50;3;4;60;2;;Damme, Stadt;;;;;;;;;;;;
60;63;3;4;60;2;2;Damme, Stadt;112,32; 16 424; 8 139; 8 285;146;49401;8,1147;52,3117;;;;
50;50;3;4;60;3;;Dinklage, Stadt;;;;;;;;;;;;
60;63;3;4;60;3;3;Dinklage, Stadt;72,65; 12 755; 6 441; 6 314;176;49413;8,0726;52,394;;;;
50;50;3;4;60;4;;Goldenstedt;;;;;;;;;;;;
60;64;3;4;60;4;4;Goldenstedt;88,59; 9 314; 4 688; 4 626;105;49424;8,2551;52,4716;;;;
50;50;3;4;60;5;;Holdorf;;;;;;;;;;;;
60;64;3;4;60;5;5;Holdorf;54,92; 6 519; 3 283; 3 236;119;49451;11,0343;53,4336;;;;
50;50;3;4;60;6;;Lohne (Oldenburg), Stadt;;;;;;;;;;;;
60;63;3;4;60;6;6;Lohne (Oldenburg), Stadt;90,78; 25 910; 12 964; 12 946;285;49393;8,1419;52,3956;;;;
50;50;3;4;60;7;;Neuenkirchen-Vörden;;;;;;;;;;;;
60;64;3;4;60;7;7;Neuenkirchen-Vörden;90,85; 7 962; 3 987; 3 975;88;49434;8,0407;52,3034;;;;
50;50;3;4;60;8;;Steinfeld (Oldenburg);;;;;;;;;;;;
60;64;3;4;60;8;8;Steinfeld (Oldenburg);59,82; 9 595; 4 874; 4 721;160;49439;8,1246;52,351;;;;
50;50;3;4;60;9;;Vechta, Stadt;;;;;;;;;;;;
60;63;3;4;60;9;9;Vechta, Stadt;87,75; 31 250; 15 390; 15 860;356;49377;8,1705;52,4339;;;;
50;50;3;4;60;10;;Visbek;;;;;;;;;;;;
60;64;3;4;60;10;10;Visbek;84,08; 9 310; 4 767; 4 543;111;49429;8,1845;52,5011;;;;
40;44;3;4;61;;;Wesermarsch;;;;;;;;;;;;
50;50;3;4;61;1;;Berne;;;;;;;;;;;;
60;64;3;4;61;1;1;Berne;85,21; 6 917; 3 471; 3 446;81;27804;8,2839;53,1106;;;;
50;50;3;4;61;2;;Brake (Unterweser), Stadt;;;;;;;;;;;;
60;63;3;4;61;2;2;Brake (Unterweser), Stadt;38,18; 15 739; 7 739; 8 000;412;26919;8,2843;53,1935;;;;
50;50;3;4;61;3;;Butjadingen;;;;;;;;;;;;
60;64;3;4;61;3;3;Butjadingen;129,02; 6 283; 3 068; 3 215;49;26969;8,2034;53,3229;;;;
50;50;3;4;61;4;;Elsfleth, Stadt;;;;;;;;;;;;
60;63;3;4;61;4;4;Elsfleth, Stadt;115,15; 9 155; 4 673; 4 482;80;26931;8,2726;53,1414;;;;
50;50;3;4;61;5;;Jade;;;;;;;;;;;;
60;64;3;4;61;5;5;Jade;93,56; 5 828; 2 917; 2 911;62;26349;8,1426;53,2105;;;;
50;50;3;4;61;6;;Lemwerder;;;;;;;;;;;;
60;64;3;4;61;6;6;Lemwerder;36,38; 7 115; 3 576; 3 539;196;27809;8,3702;53,0949;;;;
50;50;3;4;61;7;;Nordenham, Stadt;;;;;;;;;;;;
60;63;3;4;61;7;7;Nordenham, Stadt;87,21; 26 978; 13 273; 13 705;309;26954;8,2903;53,2906;;;;
50;50;3;4;61;8;;Ovelgönne;;;;;;;;;;;;
60;64;3;4;61;8;8;Ovelgönne;123,81; 5 560; 2 806; 2 754;45;26939;8,2522;53,2032;;;;
50;50;3;4;61;9;;Stadland;;;;;;;;;;;;
60;64;3;4;61;9;9;Stadland;113,39; 7 653; 3 857; 3 796;67;26935;8,2228;53,2529;;;;
40;44;3;4;62;;;Wittmund;;;;;;;;;;;;
50;50;3;4;62;5;;Friedeburg;;;;;;;;;;;;
60;64;3;4;62;5;5;Friedeburg;163,56; 10 513; 5 158; 5 355;64;26446;7,5016;53,272;;;;
50;50;3;4;62;7;;Langeoog;;;;;;;;;;;;
60;64;3;4;62;7;7;Langeoog;19,67; 1 953;903; 1 050;99;26465;7,2846;53,4449;;;;
50;50;3;4;62;14;;Spiekeroog;;;;;;;;;;;;
60;64;3;4;62;14;14;Spiekeroog;18,25;781;365;416;43;26474;7,4146;53,4615;;;;
50;50;3;4;62;19;;Wittmund, Stadt;;;;;;;;;;;;
60;63;3;4;62;19;19;Wittmund, Stadt;210,12; 20 884; 10 285; 10 599;99;26409;7,4648;53,3432;;;;
50;52;3;4;62;5401;;Esens;;;;;;;;;;;;
60;64;3;4;62;5401;2;Dunum;26,83; 1 124;543;581;42;26427;7,3838;53,355;;;;
60;63;3;4;62;5401;3;Esens, Stadt;21,68; 6 941; 3 203; 3 738;320;26427;7,3644;53,3834;;;;
60;64;3;4;62;5401;6;Holtgast;23,99; 1 825;912;913;76;26427;7,3449;53,3755;;;;
60;64;3;4;62;5401;8;Moorweg;18,65;880;420;460;47;26427;7,3509;53,3532;;;;
60;64;3;4;62;5401;10;Neuharlingersiel;24,55; 1 120;562;558;46;26427;7,4215;53,4157;;;;
60;64;3;4;62;5401;15;Stedesdorf;27,95; 1 685;844;841;60;26427;7,3949;53,373;;;;
60;64;3;4;62;5401;17;Werdum;18,45;719;361;358;39;26427;7,4256;53,3938;;;;
50;52;3;4;62;5402;;Holtriem;;;;;;;;;;;;
60;64;3;4;62;5402;1;Blomberg;12,8; 1 550;756;794;121;26487;7,333;53,3433;;;;
60;64;3;4;62;5402;4;Eversmeer;11,56;885;462;423;77;26556;7,2544;53,3341;;;;
60;64;3;4;62;5402;9;Nenndorf;6,86;710;335;375;103;26556;7,2603;53,3524;;;;
60;64;3;4;62;5402;11;Neuschoo;14,47; 1 181;581;600;82;26487;7,3105;53,3414;;;;
60;64;3;4;62;5402;12;Ochtersum;10,82;924;463;461;85;26489;7,3222;53,3703;;;;
60;64;3;4;62;5402;13;Schweindorf;5,44;693;339;354;127;26556;7,2828;53,3603;;;;
60;64;3;4;62;5402;16;Utarp;6,37;660;342;318;104;26556;7,29;53,364;;;;
60;64;3;4;62;5402;18;Westerholt;14,63; 2 363; 1 131; 1 232;162;26556;7,2728;53,3525;;;;
10;;4;;;;;Bremen;;;;;;;;;;;;
40;41;4;0;11;;;Bremen, Stadt;;;;;;;;;;;;
50;50;4;0;11;0;;Bremen, Stadt;;;;;;;;;;;;
60;61;4;0;11;0;0;Bremen, Stadt;325,42; 547 685; 265 674; 282 011;1 683;28195;8,4834;53,0432;;;;
40;41;4;0;12;;;Bremerhaven, Stadt;;;;;;;;;;;;
50;50;4;0;12;0;;Bremerhaven, Stadt;;;;;;;;;;;;
60;61;4;0;12;0;0;Bremerhaven, Stadt;78,86; 114 031; 56 553; 57 478;1 446;27576;8,344;53,3236;;;;
10;;5;;;;;Nordrhein-Westfalen;;;;;;;;;;;;
20;;5;1;;;;Reg.-Bez. Düsseldorf;;;;;;;;;;;;
40;41;5;1;11;;;Düsseldorf, Stadt;;;;;;;;;;;;
50;50;5;1;11;0;;Düsseldorf, Stadt;;;;;;;;;;;;
60;61;5;1;11;0;0;Düsseldorf, Stadt;217,22; 586 217; 279 388; 306 829;2 699;40213;6,4648;51,1327;;;;
40;41;5;1;12;;;Duisburg, Stadt;;;;;;;;;;;;
50;50;5;1;12;0;;Duisburg, Stadt;;;;;;;;;;;;
60;61;5;1;12;0;0;Duisburg, Stadt;232,81; 491 931; 241 459; 250 472;2 113;47051;6,4556;51,256;;;;
40;41;5;1;13;;;Essen, Stadt;;;;;;;;;;;;
50;50;5;1;13;0;;Essen, Stadt;;;;;;;;;;;;
60;61;5;1;13;0;0;Essen, Stadt;210,31; 576 259; 276 910; 299 349;2 740;45127;7,0045;51,2721;;;;
40;41;5;1;14;;;Krefeld, Stadt;;;;;;;;;;;;
50;50;5;1;14;0;;Krefeld, Stadt;;;;;;;;;;;;
60;61;5;1;14;0;0;Krefeld, Stadt;137,75; 235 414; 114 249; 121 165;1 709;47803;6,3339;51,1957;;;;
40;41;5;1;16;;;Mönchengladbach, Stadt;;;;;;;;;;;;
50;50;5;1;16;0;;Mönchengladbach, Stadt;;;;;;;;;;;;
60;61;5;1;16;0;0;Mönchengladbach, Stadt;170,45; 258 251; 125 317; 132 934;1 515;41061;6,2554;51,114;;;;
40;41;5;1;17;;;Mülheim an der Ruhr, Stadt;;;;;;;;;;;;
50;50;5;1;17;0;;Mülheim an der Ruhr, Stadt;;;;;;;;;;;;
60;61;5;1;17;0;0;Mülheim an der Ruhr, Stadt;91,29; 167 471; 80 190; 87 281;1 834;45468;6,5306;51,2541;;;;
40;41;5;1;19;;;Oberhausen, Stadt;;;;;;;;;;;;
50;50;5;1;19;0;;Oberhausen, Stadt;;;;;;;;;;;;
60;61;5;1;19;0;0;Oberhausen, Stadt;77,11; 214 024; 104 050; 109 974;2 776;46045;6,5108;51,2813;;;;
40;41;5;1;20;;;Remscheid, Stadt;;;;;;;;;;;;
50;50;5;1;20;0;;Remscheid, Stadt;;;;;;;;;;;;
60;61;5;1;20;0;0;Remscheid, Stadt;74,6; 111 422; 54 033; 57 389;1 494;42853;7,114;51,1048;;;;
40;41;5;1;22;;;Solingen, Stadt;;;;;;;;;;;;
50;50;5;1;22;0;;Solingen, Stadt;;;;;;;;;;;;
60;61;5;1;22;0;0;Solingen, Stadt;89,48; 160 992; 77 892; 83 100;1 799;42651;7,0501;51,1018;;;;
40;41;5;1;24;;;Wuppertal, Stadt;;;;;;;;;;;;
50;50;5;1;24;0;;Wuppertal, Stadt;;;;;;;;;;;;
60;61;5;1;24;0;0;Wuppertal, Stadt;168,38; 351 050; 169 266; 181 784;2 085;42275;7,124;51,1534;;;;
40;43;5;1;54;;;Kleve;;;;;;;;;;;;
50;50;5;1;54;4;;Bedburg-Hau;;;;;;;;;;;;
60;64;5;1;54;4;4;Bedburg-Hau;61,3; 13 212; 6 716; 6 496;216;47551;6,1047;51,461;;;;
50;50;5;1;54;8;;Emmerich am Rhein, Stadt;;;;;;;;;;;;
60;63;5;1;54;8;8;Emmerich am Rhein, Stadt;80,11; 29 652; 14 586; 15 066;370;46446;6,1434;51,4953;;;;
50;50;5;1;54;12;;Geldern, Stadt;;;;;;;;;;;;
60;63;5;1;54;12;12;Geldern, Stadt;96,91; 33 786; 16 689; 17 097;349;47608;6,1925;51,3103;;;;
50;50;5;1;54;16;;Goch, Stadt;;;;;;;;;;;;
60;63;5;1;54;16;16;Goch, Stadt;115,38; 34 036; 16 818; 17 218;295;47574;6,0932;51,4029;;;;
50;50;5;1;54;20;;Issum;;;;;;;;;;;;
60;64;5;1;54;20;20;Issum;54,68; 11 898; 5 748; 6 150;218;47661;6,2533;51,3206;;;;
50;50;5;1;54;24;;Kalkar, Stadt;;;;;;;;;;;;
60;63;5;1;54;24;24;Kalkar, Stadt;88,23; 13 950; 6 841; 7 109;158;47546;6,1716;51,4414;;;;
50;50;5;1;54;28;;Kerken;;;;;;;;;;;;
60;64;5;1;54;28;28;Kerken;58,01; 12 746; 6 267; 6 479;220;47647;6,2353;51,2711;;;;
50;50;5;1;54;32;;Kevelaer, Stadt;;;;;;;;;;;;
60;63;5;1;54;32;32;Kevelaer, Stadt;100,48; 28 251; 13 794; 14 457;281;47623;6,145;51,3454;;;;
50;50;5;1;54;36;;Kleve, Stadt;;;;;;;;;;;;
60;63;5;1;54;36;36;Kleve, Stadt;97,8; 49 392; 24 193; 25 199;505;47533;6,082;51,4716;;;;
50;50;5;1;54;40;;Kranenburg;;;;;;;;;;;;
60;64;5;1;54;40;40;Kranenburg;76,92; 9 963; 4 952; 5 011;130;47559;9,1227;53,3619;;;;
50;50;5;1;54;44;;Rees, Stadt;;;;;;;;;;;;
60;63;5;1;54;44;44;Rees, Stadt;109,67; 22 432; 11 214; 11 218;205;46459;6,2346;51,4534;;;;
50;50;5;1;54;48;;Rheurdt;;;;;;;;;;;;
60;64;5;1;54;48;48;Rheurdt;30,01; 6 769; 3 391; 3 378;226;47509;6,2811;51,2801;;;;
50;50;5;1;54;52;;Straelen, Stadt;;;;;;;;;;;;
60;63;5;1;54;52;52;Straelen, Stadt;74,04; 15 460; 7 692; 7 768;209;47638;6,1555;51,2635;;;;
50;50;5;1;54;56;;Uedem;;;;;;;;;;;;
60;64;5;1;54;56;56;Uedem;60,97; 8 260; 4 107; 4 153;135;47589;6,1622;51,4006;;;;
50;50;5;1;54;60;;Wachtendonk;;;;;;;;;;;;
60;64;5;1;54;60;60;Wachtendonk;48,14; 7 829; 3 897; 3 932;163;47669;6,2035;51,2429;;;;
50;50;5;1;54;64;;Weeze;;;;;;;;;;;;
60;64;5;1;54;64;64;Weeze;79,49; 10 454; 5 454; 5 000;132;47652;6,1155;51,3737;;;;
40;43;5;1;58;;;Mettmann;;;;;;;;;;;;
50;50;5;1;58;4;;Erkrath, Stadt;;;;;;;;;;;;
60;63;5;1;58;4;4;Erkrath, Stadt;26,86; 46 084; 22 203; 23 881;1 716;40699;6,5447;51,1307;;;;
50;50;5;1;58;8;;Haan, Stadt;;;;;;;;;;;;
60;63;5;1;58;8;8;Haan, Stadt;24,21; 29 156; 13 867; 15 289;1 204;42781;7,0038;51,1132;;;;
50;50;5;1;58;12;;Heiligenhaus, Stadt;;;;;;;;;;;;
60;63;5;1;58;12;12;Heiligenhaus, Stadt;27,47; 26 818; 13 120; 13 698;976;42579;6,576;51,1934;;;;
50;50;5;1;58;16;;Hilden, Stadt;;;;;;;;;;;;
60;63;5;1;58;16;16;Hilden, Stadt;25,96; 55 551; 26 638; 28 913;2 140;40721;6,5601;51,1006;;;;
50;50;5;1;58;20;;Langenfeld (Rheinland), Stadt;;;;;;;;;;;;
60;63;5;1;58;20;20;Langenfeld (Rheinland), Stadt;41,15; 59 038; 28 831; 30 207;1 435;40764;6,5656;51,0629;;;;
50;50;5;1;58;24;;Mettmann, Stadt;;;;;;;;;;;;
60;63;5;1;58;24;24;Mettmann, Stadt;42,53; 39 374; 19 029; 20 345;926;40822;6,5843;51,1507;;;;
50;50;5;1;58;26;;Monheim am Rhein, Stadt;;;;;;;;;;;;
60;63;5;1;58;26;26;Monheim am Rhein, Stadt;23,05; 43 065; 21 188; 21 877;1 868;40789;6,5335;51,053;;;;
50;50;5;1;58;28;;Ratingen, Stadt;;;;;;;;;;;;
60;63;5;1;58;28;28;Ratingen, Stadt;88,72; 91 306; 43 719; 47 587;1 029;40878;6,5059;51,1749;;;;
50;50;5;1;58;32;;Velbert, Stadt;;;;;;;;;;;;
60;63;5;1;58;32;32;Velbert, Stadt;74,92; 84 633; 40 992; 43 641;1 130;42551;7,023;51,2024;;;;
50;50;5;1;58;36;;Wülfrath, Stadt;;;;;;;;;;;;
60;63;5;1;58;36;36;Wülfrath, Stadt;32,24; 21 420; 10 367; 11 053;664;42489;7,0159;51,1652;;;;
40;43;5;1;62;;;Rhein-Kreis Neuss;;;;;;;;;;;;
50;50;5;1;62;4;;Dormagen, Stadt;;;;;;;;;;;;
60;63;5;1;62;4;4;Dormagen, Stadt;85,49; 62 924; 31 215; 31 709;736;41539;6,5031;51,0536;;;;
50;50;5;1;62;8;;Grevenbroich, Stadt;;;;;;;;;;;;
60;63;5;1;62;8;8;Grevenbroich, Stadt;102,51; 64 039; 31 694; 32 345;625;41515;6,346;51,0528;;;;
50;50;5;1;62;12;;Jüchen;;;;;;;;;;;;
60;64;5;1;62;12;12;Jüchen;71,87; 22 685; 11 211; 11 474;316;41363;6,3014;51,0603;;;;
50;50;5;1;62;16;;Kaarst, Stadt;;;;;;;;;;;;
60;63;5;1;62;16;16;Kaarst, Stadt;37,4; 41 841; 20 131; 21 710;1 119;41564;6,3652;51,1354;;;;
50;50;5;1;62;20;;Korschenbroich, Stadt;;;;;;;;;;;;
60;63;5;1;62;20;20;Korschenbroich, Stadt;55,26; 33 116; 16 161; 16 955;599;41352;6,3054;51,1129;;;;
50;50;5;1;62;22;;Meerbusch, Stadt;;;;;;;;;;;;
60;63;5;1;62;22;22;Meerbusch, Stadt;64,39; 54 190; 25 724; 28 466;842;40667;6,404;51,154;;;;
50;50;5;1;62;24;;Neuss, Stadt;;;;;;;;;;;;
60;63;5;1;62;24;24;Neuss, Stadt;99,53; 151 280; 73 224; 78 056;1 520;41460;6,4129;51,1156;;;;
50;50;5;1;62;28;;Rommerskirchen;;;;;;;;;;;;
60;64;5;1;62;28;28;Rommerskirchen;60,08; 13 037; 6 497; 6 540;217;41569;6,4105;51,0204;;;;
40;43;5;1;66;;;Viersen;;;;;;;;;;;;
50;50;5;1;66;4;;Brüggen;;;;;;;;;;;;
60;64;5;1;66;4;4;Brüggen;61,25; 16 011; 7 821; 8 190;261;41379;9,4637;52,0229;;;;
50;50;5;1;66;8;;Grefrath;;;;;;;;;;;;
